ID,POS,Name,ORG,Lev,DOB,B,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,Left,HSC,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,SR,STE,MLY,MLD,PROY,JAWS,Black Ink,Gray Ink,Standards,Monitor,ROOK,ACT,Sct,SctAcc,Draft,OA Pick
17799,LF,Bo-young Jang,CLE,INT,01/14/2005,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Durable,-,-,60,55,45,45,30,50,40,50,50,0,0,0,0.0,0,0,0,0,Yes,No,May 24th   2021,Low,0,0
15782,RF,Josh Jamerson,-,-,02/22/2002,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,CO Sophomore,40,45,40,40,40,55,25,25,20,0,0,0,0.0,0,0,0,0,No,No,Jul. 29th   2021,Low,0,0
13988,LF,Wafeeq Jameel,-,-,05/16/1998,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,50,50,35,40,55,35,50,60,0,0,5,0.0,0,0,0,0,No,No,Sep. 5th   2020,Avg,0,0
15363,LF,Siraj Jamal al Din,VAN,R,06/10/2001,R,1.5 Stars,3.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,55,70,60,35,65,65,60,65,0,0,3,0.0,0,0,0,0,Yes,No,Jul. 25th   2021,Avg,0,0
17460,C,Tony Jaimes,STU,INT,06/09/2004,L,1.0 Stars,3.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,65,45,50,80,55,30,25,20,20,0,0,0,0.0,0,0,0,0,Yes,No,Jun. 14th   2021,Low,0,0
15568,2B,Vivien Jacquot,-,-,12/07/1996,R,1.5 Stars,1.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,40,45,45,40,45,55,60,40,35,0,0,0,0.0,0,0,0,0,No,No,Feb. 4th   2021,Avg,0,0
11897,1B,Christian Jacquot,SMT,AAA,02/24/1996,L,2.0 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,55,55,50,40,55,55,50,40,25,0,0,8,0.0,0,0,0,0,No,No,May 27th   2021,Low,0,0
13088,3B,Declan Jacobsen,HAV,MLB,03/22/1999,R,2.5 Stars,3.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,55,55,50,60,55,50,50,50,60,0,133,4,0.0,0,0,0,0,Yes,Yes,Jun. 5th   2021,Low,2017,15
12817,C,Jose Jacobo,CLE,AA,05/16/1997,R,2.0 Stars,2.5 Stars,U,U,U,U,U,U,Outspoken,Normal,-,-,50,50,45,55,45,50,20,20,20,0,0,7,0.0,0,0,0,0,No,No,May 31st   2021,Low,0,0
16438,C,Tyler Jackson,-,-,06/12/2003,S,0.5 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Senior,50,45,40,45,30,40,35,30,25,0,0,0,0.0,0,0,0,0,No,No,Jul. 15th   2021,Low,0,0
14309,SP,George Jackson,CUR,R,06/03/1999,R,2.0 Stars,2.0 Stars,U,U,U,U,U,U,Sparkplug,Normal,-,-,45,45,30,25,35,45,30,20,20,0,0,5,0.0,0,0,0,0,No,No,Aug. 16th   2021,Avg,0,0
12482,CF,Bob Jackman,SMT,AAA,06/14/1996,R,2.0 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,60,70,55,40,50,70,40,30,20,0,0,7,0.0,0,0,0,0,Yes,No,Jun. 25th   2021,Low,0,0
13690,C,Karif Jabir,-,-,05/30/1998,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Selfish,Normal,-,-,50,50,40,30,40,50,40,35,35,0,0,6,0.0,0,0,0,0,No,No,Jul. 6th   2021,Avg,0,0
17368,2B,Jubair Izz al Din,LON,INT,12/10/2003,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,55,55,45,40,40,60,50,50,40,0,0,0,0.0,0,0,0,0,Yes,No,Jun. 23rd   2021,Avg,0,0
13922,CF,Matt Ivany,-,-,09/21/1995,L,1.5 Stars,1.5 Stars,U,U,U,U,U,U,Sparkplug,Normal,-,-,45,45,35,30,35,45,40,45,45,0,0,4,0.0,0,0,0,0,No,No,Aug. 26th   2020,Avg,2017,165
11028,1B,GARY ITZKOWITZ,VAN,AAA,05/19/1995,R,2.5 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Durable,-,-,45,45,40,75,45,50,50,70,60,0,14,7,0.0,0,0,0,0,No,No,Aug. 4th   2021,Avg,2014,29
11219,1B,Tadanori Ito,-,-,09/23/1995,R,2.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Durable,-,-,50,50,40,55,30,50,35,30,30,0,0,9,0.0,0,0,0,0,No,No,Jun. 29th   2021,Avg,0,0
16798,LF,Kiyoshi Itakura,STU,R,01/04/2003,R,1.5 Stars,3.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,50,60,80,50,75,80,45,40,45,0,0,1,0.0,0,0,0,0,Yes,No,Aug. 9th   2021,Avg,0,0
13665,3B,Abdul-Bari Isra'il,DUB,AA,12/09/1997,R,2.0 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,50,50,45,40,50,40,30,25,0,0,6,0.0,0,0,0,0,No,No,Aug. 12th   2021,Avg,0,0
13885,CF,Masanori Ishikawa,CUR,A,06/28/2000,R,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Humble,Normal,-,-,50,55,50,50,40,65,40,30,30,0,0,3,0.0,0,0,0,0,Yes,No,Aug. 8th   2021,Avg,2018,98
12308,LF,ZENICHIRO ISHII,-,-,01/31/1997,L,1.5 Stars,1.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,45,40,30,35,50,60,35,45,0,0,0,0.0,0,0,0,0,No,No,Mar. 15th   2021,Avg,0,0
17170,CF,Iemochi Ishii,-,-,12/02/2004,L,1.0 Stars,4.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Junior,55,45,55,80,80,30,55,35,40,0,0,0,0.0,0,0,0,0,No,No,Jul. 29th   2021,Low,0,0
13317,1B,Daisuke Ishii,CUR,A,12/20/1998,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,55,55,45,30,50,50,25,30,30,0,0,0,0.0,0,0,0,0,Yes,No,Jul. 20th   2021,Avg,2021,230
17190,3B,Yasuo Ishida,DEN,INT,06/14/2003,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Durable,-,-,40,45,50,50,40,45,30,25,25,0,0,0,0.0,0,0,0,0,Yes,No,Jul. 3rd   2021,Avg,0,0
13841,LF,Mitchell Irwin,-,-,09/07/1999,L,1.0 Stars,1.5 Stars,U,U,U,U,U,U,Unknown,Durable,-,CO Senior,30,40,40,40,35,50,45,35,25,0,0,0,0.0,0,0,0,0,No,No,Jul. 30th   2021,Low,0,0
16391,RF,Benjamin Irving,LDN,A,05/25/1998,L,2.0 Stars,3.0 Stars,U,U,U,U,U,U,Unknown,Normal,one week,-,50,55,75,55,55,55,70,55,45,0,0,1,0.0,0,0,0,0,No,No,Jul. 18th   2021,Avg,2020,31
14417,CF,Gilbert Iotti,VAN,AA,01/29/1997,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,45,55,50,45,45,65,50,60,0,0,3,0.0,0,0,0,0,No,No,Jun. 29th   2021,Low,2018,73
16869,3B,Marcel Ioriatti,RME,INT,02/06/2003,L,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,55,55,50,30,80,50,50,40,55,0,0,1,0.0,0,0,0,0,Yes,No,Aug. 9th   2021,Avg,0,0
13603,SS,Shinichiro Inouye,LAP,A,09/07/1998,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Durable,-,-,55,55,40,35,50,50,45,40,30,0,0,6,0.0,0,0,0,0,No,No,Jul. 14th   2021,Avg,0,0
11887,1B,Nozomu Inouye,LON,AAA,10/16/1995,R,2.0 Stars,2.5 Stars,U,U,U,U,U,U,Outspoken,Normal,-,-,55,65,50,40,50,70,65,65,50,0,0,8,0.0,0,0,0,0,No,No,May 23rd   2021,Low,0,0
13316,C,Hajime Inouye,-,-,04/05/1998,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,45,45,45,45,35,45,30,25,35,0,0,2,0.0,0,0,0,0,No,No,May 12th   2021,Avg,2018,231
11231,1B,Sofu Inoue,-,-,08/17/1995,R,2.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,50,45,50,35,55,25,25,35,0,0,8,0.0,0,0,0,0,No,No,Apr. 6th   2021,Avg,0,0
15502,1B,Robbie Inoue,STU,INT,12/21/2001,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Durable,-,-,50,55,40,25,40,65,45,30,20,0,0,2,0.0,0,0,0,0,Yes,No,Jun. 12th   2021,Low,0,0
15618,LF,Masayuki Inoue,DEN,AAA,05/15/1998,L,2.0 Stars,3.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,50,55,60,60,50,55,60,40,30,0,0,1,0.0,0,0,0,0,Yes,No,Aug. 8th   2021,Avg,2020,120
15356,2B,Kazuyoshi Inoue,-,-,10/20/2001,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,50,60,45,35,40,80,30,40,35,0,0,0,0.0,0,0,0,0,No,No,Mar. 30th   2021,Low,0,0
14837,1B,Tom Ings,STU,R,04/28/2000,R,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,55,60,50,50,45,70,35,30,20,0,0,4,0.0,0,0,0,0,No,No,Jul. 17th   2021,Avg,0,0
17139,CF,Wouter Imthorn,DUB,INT,04/07/2003,L,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,45,50,45,45,45,55,70,35,35,0,0,0,0.0,0,0,0,0,Yes,No,Jul. 20th   2021,Avg,0,0
16833,1B,Takashi Imaizumi,GAL,R,07/18/2003,R,1.5 Stars,4.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,80,80,55,45,65,80,20,25,30,0,0,1,0.0,0,0,0,0,Yes,No,Aug. 16th   2021,Avg,0,0
14711,SP,Honório Imaginrio,DUB,AA,08/14/1999,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,45,30,30,45,45,35,25,25,0,0,4,0.0,0,0,0,0,No,No,May 7th   2021,Low,0,0
15057,C,Evaristo Ikeda,TOR,R,09/20/2002,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Fragile,-,-,65,60,50,25,40,55,30,25,30,0,0,1,0.0,0,0,0,0,No,No,Jul. 26th   2021,Avg,2020,222
11715,RF,ZEFERINO IDANHA,-,-,01/22/1993,R,2.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,45,50,45,45,50,45,50,60,0,0,7,0.0,0,0,0,0,No,No,Jul. 17th   2021,Avg,2014,53
11091,CF,Ruben Ibarra,HON,AA,01/20/1995,S,2.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,40,45,40,45,50,55,55,65,50,0,0,9,0.0,0,0,0,0,No,No,May 14th   2021,Low,0,0
11654,CF,Orlando Ibarra,NKO,AAA,09/17/1997,S,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,60,50,50,50,50,45,50,40,50,0,0,3,0.0,0,0,0,0,No,No,May 5th   2021,Low,2018,95
15983,SS,Derek Hynes,-,-,04/08/2001,L,1.0 Stars,1.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,25,30,30,30,40,35,30,30,30,0,0,2,0.0,0,0,0,0,No,No,Aug. 13th   2021,Avg,0,0
13365,2B,Sean Hynds,-,-,05/17/1998,R,1.5 Stars,1.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,CO Senior,45,45,45,40,40,45,65,30,30,0,0,0,0.0,0,0,0,0,No,No,Jul. 30th   2021,Low,0,0
16537,3B,Dan Hyman,-,-,03/07/2004,R,1.0 Stars,4.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Senior,55,45,55,80,80,40,35,45,45,0,0,0,0.0,0,0,0,0,No,No,Mar. 5th   2021,Low,0,0
14953,SS,Yoon-tae Hwang,DUB,A,07/16/2000,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,55,50,40,50,40,45,30,35,45,0,0,4,0.0,0,0,0,0,Yes,No,May 10th   2021,Low,0,0
14129,3B,Min-han Hwang,LDN,A,08/27/1998,R,2.0 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,65,65,50,45,50,60,55,45,40,0,0,5,0.0,0,0,0,0,Yes,No,Jul. 12th   2021,Low,0,0
14858,SS,Carlo Hutcheon,CLE,A,08/23/2000,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Sparkplug,Normal,-,-,50,50,45,50,55,45,30,35,35,0,0,4,0.0,0,0,0,0,Yes,No,May 30th   2021,Low,0,0
14285,SS,Logan Hussain,CAL,R,07/12/1999,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,55,60,45,45,40,60,40,35,35,0,0,5,0.0,0,0,0,0,No,No,Jul. 18th   2021,Avg,0,0
15896,DH,Jon Hussain,DEN,A,02/04/2002,R,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,50,60,65,50,45,75,50,40,50,0,0,2,0.0,0,0,0,0,Yes,No,Jul. 29th   2021,Avg,0,0
14922,CF,Wajeeh Husam al Din,RME,R,12/08/1999,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,55,50,45,35,45,50,70,70,75,0,0,4,0.0,0,0,0,0,No,No,Jul. 28th   2021,Avg,0,0
17797,RF,Hilel Husain,SMT,INT,06/23/2004,L,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,65,65,60,35,35,55,55,35,35,0,0,0,0.0,0,0,0,0,Yes,No,Jun. 14th   2021,Low,0,0
15834,LF,Alex Hurtado,VAN,R,06/15/2003,R,1.5 Stars,4.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,60,70,65,60,45,70,50,55,60,0,0,0,0.0,0,0,0,0,Yes,No,Jul. 8th   2021,Low,2021,49
17585,2B,Jimmy Hunter,-,-,06/12/2004,R,1.5 Stars,5.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Junior,80,65,80,80,80,45,65,70,55,0,0,0,0.0,0,0,0,0,No,No,Jun. 28th   2021,Low,0,0
17323,LF,Griffin Hunter,RME,INT,07/11/2003,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Fragile,-,-,70,55,45,35,35,45,25,25,25,0,0,0,0.0,0,0,0,0,Yes,No,Jun. 25th   2021,Low,0,0
13371,LF,Walter Humphrey,-,-,07/30/1998,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,CO Senior,45,45,40,35,50,50,30,30,30,0,0,0,0.0,0,0,0,0,No,No,Jul. 30th   2021,Low,0,0
13657,2B,Brian Humby,CLE,AAA,04/16/1998,R,2.5 Stars,3.0 Stars,U,U,U,U,U,U,Sparkplug,Normal,2 days,-,60,70,80,40,45,75,80,75,65,0,0,6,0.0,0,0,0,0,Yes,No,Aug. 12th   2021,Avg,0,0
13046,LF,Pascal Hulleman,CUR,A,02/27/1999,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,55,45,25,40,75,45,45,45,0,0,3,0.0,0,0,0,0,Yes,No,Jul. 6th   2021,Avg,2018,238
15148,RF,Jonathan Huerta,-,-,06/24/2000,R,1.0 Stars,1.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,30,40,35,30,30,50,40,35,35,0,0,3,0.0,0,0,0,0,No,No,Apr. 6th   2021,Avg,0,0
16273,SS,Jon Huerta,-,-,12/27/2002,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Durable,-,HS Senior,55,50,45,45,45,45,30,30,30,0,0,0,0.0,0,0,0,0,No,No,Jun. 6th   2021,Low,0,0
15395,3B,Kieron Hudson,VAN,A,01/07/2001,R,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,50,55,60,50,50,70,50,60,0,0,3,0.0,0,0,0,0,Yes,No,Aug. 15th   2021,Avg,0,0
16806,CF,Jeff Hudson,CLE,INT,01/21/2003,R,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,65,70,45,45,45,70,35,30,45,0,0,1,0.0,0,0,0,0,Yes,No,Jul. 19th   2021,Avg,0,0
15560,C,Frank Hudson,CAL,AA,11/09/1996,L,2.0 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,50,45,55,55,60,35,35,40,0,0,2,0.0,0,0,0,0,No,No,Jul. 23rd   2021,Avg,2019,133
16560,2B,Akil Hud,-,-,07/01/2004,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Senior,60,60,45,30,50,55,75,55,45,0,0,0,0.0,0,0,0,0,No,No,Mar. 5th   2021,Low,0,0
10452,2B,CHUA CHAY HUANG,-,-,03/01/1994,R,1.5 Stars,1.5 Stars,U,U,U,U,U,U,Normal,Fragile,-,-,50,45,40,30,30,35,45,45,40,0,0,6,0.0,0,0,0,0,No,No,Jul. 5th   2021,Avg,2015,210
13458,SS,Dave Hoy,TOK,AA,03/14/1998,R,1.0 Stars,1.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,45,45,30,35,45,55,45,45,0,0,6,0.0,0,0,0,0,Yes,No,May 20th   2021,Low,0,0
13975,2B,Robin Howell,VAN,A,02/20/2000,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,55,50,40,40,35,50,45,50,50,0,0,3,0.0,0,0,0,0,No,No,Aug. 1st   2021,Avg,2018,54
17182,C,Isaac Howard,-,-,09/22/2004,L,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Junior,45,55,55,50,45,65,25,30,40,0,0,0,0.0,0,0,0,0,No,No,Jul. 29th   2021,Low,0,0
17679,3B,Frazer Howard,-,-,12/22/2005,R,1.0 Stars,3.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Sophomore,45,45,55,80,75,45,40,25,20,0,0,0,0.0,0,0,0,0,No,No,Jun. 28th   2021,Low,0,0
14095,SP,Conrad Houwers,CAL,A,06/24/1999,R,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Selfish,Normal,-,-,45,45,35,30,35,45,35,25,20,0,0,5,0.0,0,0,0,0,No,No,Jul. 18th   2021,Avg,0,0
11510,1B,STEWART HOUSTON,DUB,AAA,10/18/1992,R,2.5 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,55,50,60,40,65,25,25,20,0,28,7,0.0,0,0,0,0,No,No,Aug. 11th   2021,Avg,2014,45
13467,2B,Pat Houlton,HON,A,08/22/1997,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Sparkplug,Normal,-,-,45,50,45,25,35,60,80,60,60,0,0,6,0.0,0,0,0,0,No,No,May 6th   2021,Low,0,0
14139,1B,Roger Houghton,-,-,10/02/1998,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,50,40,45,45,45,35,25,25,0,0,5,0.0,0,0,0,0,No,No,Apr. 3rd   2021,Avg,0,0
16457,RF,Jay Hoskins,-,-,04/02/2003,L,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Durable,-,HS Senior,55,45,50,80,55,30,45,40,50,0,0,0,0.0,0,0,0,0,No,No,Jul. 15th   2021,Low,0,0
16977,CF,Virgil Horvers,-,-,08/22/2004,R,1.0 Stars,4.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Junior,70,70,75,55,55,65,60,55,45,0,0,0,0.0,0,0,0,0,No,No,Jun. 19th   2021,Low,0,0
12908,SS,Juan Horta,VAN,A,10/22/1997,R,1.5 Stars,1.5 Stars,U,U,U,U,U,U,Sparkplug,Normal,-,-,40,45,35,40,35,45,45,50,70,0,0,6,0.0,0,0,0,0,Yes,No,May 28th   2021,Low,0,0
14034,LF,Stanley Horstink,-,-,12/09/1998,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,40,45,40,40,45,50,65,50,45,0,0,4,0.0,0,0,0,0,No,No,Aug. 16th   2021,Avg,0,0
11545,LF,PAUL HORSLEY,NKO,AAA,01/11/1996,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,45,40,55,35,45,60,60,65,0,0,3,0.0,0,0,0,0,Yes,No,Jun. 27th   2021,Low,2018,227
12961,C,RYUUSUKE HORIUCHI,AMS,AA,07/07/1994,R,2.0 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,1 day,-,55,50,50,45,50,50,25,30,25,0,0,5,0.0,0,0,0,0,No,No,Jun. 3rd   2021,Low,2016,89
11514,C,TAKAO HORI,CUR,MLB,12/31/1995,R,2.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,40,45,45,55,50,50,20,25,20,0,154,7,0.3,0,0,0,0,Yes,Yes,Jun. 23rd   2021,Low,2014,177
15114,2B,Michael Hopkins,DUB,A,04/26/2001,L,1.5 Stars,3.5 Stars,U,U,U,U,U,U,Unknown,Normal,12 months,-,80,70,55,50,50,50,65,55,40,0,0,1,0.0,0,0,0,3,Yes,No,Jul. 1st   2021,Avg,2020,36
16249,RF,Clive Hopkins,DUB,A,10/21/1999,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,55,50,40,45,45,40,65,50,45,0,0,0,0.0,0,0,0,0,Yes,No,Jul. 2nd   2021,Low,2021,207
14369,C,Tim Hooks,-,-,10/18/2000,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,CO Junior,45,40,35,55,45,40,20,45,40,0,0,0,0.0,0,0,0,0,No,No,Mar. 5th   2021,Low,0,0
15326,3B,Rich Hooks,-,-,07/27/2001,R,1.0 Stars,1.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,40,40,30,35,35,45,40,25,30,0,0,3,0.0,0,0,0,0,No,No,Jul. 16th   2021,Avg,0,0
13967,LF,Freddie Hook,DEN,AA,06/08/1999,L,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,50,50,50,50,55,45,50,45,0,0,3,0.0,0,0,0,0,Yes,No,Jul. 23rd   2021,Avg,2018,137
11685,1B,WALT HOOGLAND,CAL,AAA,02/14/1995,L,2.5 Stars,2.5 Stars,U,U,U,U,U,U,Prankster,Normal,-,-,45,45,50,55,55,50,35,40,35,0,14,8,0.0,0,0,0,0,No,No,Jul. 4th   2021,Low,2013,144
17298,CF,Mario Hoogeveen,RME,INT,12/26/2003,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,50,50,45,35,70,55,30,30,55,0,0,0,0.0,0,0,0,0,Yes,No,Aug. 10th   2021,Avg,0,0
14666,RF,Sung-ho Hong,-,-,06/02/1999,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,45,45,45,40,45,35,25,35,0,0,4,0.0,0,0,0,0,No,No,Jul. 23rd   2021,Avg,0,0
16156,RF,Soon-yul Hong,TOR,INT,03/08/2002,S,1.0 Stars,1.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,40,40,35,45,40,45,40,30,25,0,0,2,0.0,0,0,0,0,Yes,No,Jun. 24th   2021,Low,0,0
15906,3B,Jung-jun Hong,HAV,INT,09/28/2001,S,1.0 Stars,1.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,45,50,30,30,35,50,35,30,35,0,0,2,0.0,0,0,0,0,Yes,No,Jun. 30th   2021,Low,0,0
17536,C,Jun-seo Hong,-,-,12/18/1991,R,1.5 Stars,1.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,25,30,45,40,45,40,25,20,25,0,0,0,0.0,0,0,0,0,No,No,Nov. 30th   2020,Avg,0,0
17940,LF,Jacob Hofstede,LAP,INT,04/30/2005,R,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,50,60,55,50,45,70,20,25,30,0,0,0,0.0,0,0,0,0,Yes,No,Aug. 9th   2021,Avg,0,0
13481,LF,Quinn Hofman,-,-,06/08/1998,R,1.5 Stars,1.5 Stars,U,U,U,U,U,U,Unmotivated,Durable,-,-,35,40,40,35,45,50,45,35,35,0,0,4,0.0,0,0,0,0,No,No,Jun. 23rd   2021,Avg,0,0
11740,1B,Phil Hoffman,VAN,AA,08/21/1997,R,2.0 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,55,50,50,50,65,30,30,25,0,0,6,0.0,0,0,0,0,No,No,Aug. 5th   2021,Avg,2015,68
15555,CF,R.J. Hoffe,HAV,A,05/01/2001,L,1.5 Stars,4.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,75,75,80,65,60,65,70,45,45,0,0,2,0.0,0,0,0,6,Yes,No,Jul. 29th   2021,Avg,2019,1
15444,C,Tom Hodgson,TOK,A,04/27/2000,L,1.0 Stars,1.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,35,40,40,45,40,40,25,25,30,0,0,3,0.0,0,0,0,0,Yes,No,May 26th   2021,Low,0,0
17698,3B,Don Hodges,LON,R,02/14/2004,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Fragile,-,-,60,55,50,45,45,50,55,60,60,0,0,0,0.0,0,0,0,0,Yes,No,Aug. 15th   2021,Avg,0,0
16857,CF,Tadashi Hirota,CUR,INT,03/18/2003,L,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,50,45,45,30,45,45,55,50,40,0,0,1,0.0,0,0,0,0,Yes,No,Jul. 9th   2021,Avg,0,0
17068,2B,Tsugunosuke Hirakawa,DEN,INT,09/28/2003,R,1.0 Stars,4.0 Stars,U,U,U,U,U,U,Unknown,Durable,-,-,65,65,75,60,55,60,55,55,40,0,0,0,0.0,0,0,0,0,Yes,No,Jun. 29th   2021,Low,0,0
15838,CF,Celestino Hintze,HAV,R,02/09/2002,L,1.0 Stars,3.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,65,75,60,55,50,75,60,40,35,0,0,0,0.0,0,0,0,0,Yes,No,Jul. 28th   2021,Avg,2021,84
16772,3B,Jamie Hill,-,-,03/19/2002,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,50,40,45,60,45,25,50,35,40,0,0,1,0.0,0,0,0,0,No,No,Jun. 14th   2021,Avg,0,0
13617,1B,Akil Hilel,HAV,A,07/15/1998,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,60,45,40,45,35,35,35,25,20,0,0,6,0.0,0,0,0,0,Yes,No,Jul. 31st   2021,Avg,0,0
15476,LF,Abdullah Hilel,-,-,03/15/2001,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,50,45,30,45,55,45,35,30,0,0,3,0.0,0,0,0,0,No,No,Jun. 16th   2021,Avg,0,0
14380,SS,Pjotr Hilderink,-,-,04/05/1999,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Sparkplug,Normal,-,-,45,50,35,40,35,50,40,50,60,0,0,4,0.0,0,0,0,0,No,No,Jul. 4th   2021,Avg,0,0
