ID,POS,Name,Age,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,CON P,GAP P,POW P,EYE P,K P,SPE,STE,RUN,Draft,Round,Pick
7526,3B,Cesar Saiz,24,1.5 Stars,1.5 Stars,N,H,N,N,H,L,Normal,45,55,35,40,45,65,65,65,0,0,0
8131,3B,Miguel Salazar,23,1.5 Stars,1.5 Stars,N,L,L,L,L,L,Unmotivated,40,40,35,50,50,30,30,20,0,0,0
8515,3B,PHIL SALTER,22,1.5 Stars,2.0 Stars,N,N,N,N,N,L,Normal,40,30,60,55,45,45,40,50,2007,5,5
8533,3B,RICH SANCHEZ,21,2.0 Stars,2.5 Stars,N,N,L,L,H,N,Unknown,45,40,65,55,50,35,35,30,2010,7,3
9719,3B,PETE SCHELLIN,19,0.5 Stars,2.0 Stars,N,N,N,N,N,L,Unknown,45,45,45,50,45,55,55,55,2010,5,5
5407,3B,Joe Scott,29,1.5 Stars,1.5 Stars,N,N,L,N,N,N,Normal,35,45,40,60,50,25,20,25,2002,3,12
10222,3B,John Scott,20,0.5 Stars,1.0 Stars,N,N,L,N,L,N,Unknown,25,30,45,40,20,30,20,35,0,0,0
10009,3B,Justin Shumake,23,2.0 Stars,2.5 Stars,L,L,N,H,N,N,Unknown,55,55,40,45,65,65,70,60,2009,3,1
7702,3B,BOBBY SILVA,24,1.5 Stars,1.5 Stars,N,N,N,L,L,N,Normal,40,40,40,50,40,45,45,40,2006,6,4
6032,3B,Dave Sparks,31,2.0 Stars,2.0 Stars,N,N,N,N,N,H,Normal,55,50,45,45,70,30,30,20,2000,2,12
6286,3B,John Sparks,28,2.0 Stars,2.0 Stars,N,H,H,N,H,H,Sparkplug,45,45,45,55,45,55,55,50,2000,1,8
9349,3B,DAVID SPENCE,25,2.0 Stars,2.0 Stars,N,N,H,N,N,N,Normal,55,40,45,40,65,40,45,45,2008,14,10
8379,3B,BILL STEARMAN,22,1.5 Stars,2.5 Stars,N,N,N,N,N,L,Unknown,40,40,65,50,50,35,45,25,2010,8,9
9677,3B,JAKOBE STEENERSON,23,1.5 Stars,2.5 Stars,N,N,N,N,H,N,Unknown,45,50,50,55,45,30,25,20,2009,4,10
9562,3B,DAVID STRONG,19,1.5 Stars,2.0 Stars,N,N,L,N,L,N,Unknown,50,45,50,60,45,35,35,30,0,0,0
10644,3B,Atsushi Sugawara,16,0.5 Stars,2.0 Stars,N,N,L,N,N,N,Unknown,50,35,40,50,55,30,30,30,0,0,0
9292,3B,Martin Sutcliffe,20,1.0 Stars,2.0 Stars,N,N,L,L,N,L,Humble,50,45,55,45,60,25,25,20,0,0,0
7593,3B,JOSH SWINK,25,1.5 Stars,1.5 Stars,N,H,N,N,H,N,Normal,35,40,50,45,40,50,50,45,2007,12,4
8267,3B,Cory Sykes,23,4.0 Stars,5.0 Stars,N,N,H,H,N,H,Normal,60,55,80,45,45,45,45,50,2006,1,8
9877,3B,Donato Tanaka,25,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,45,40,55,55,50,35,30,45,0,0,0
8760,3B,AARON TAYLOR,20,2.0 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,60,45,45,35,60,45,45,45,2008,5,1
6817,3B,ANDRE TAYLOR,25,2.0 Stars,2.0 Stars,N,L,N,N,N,H,Normal,45,40,55,50,55,35,40,40,2003,5,11
9941,3B,ROBBY TAYLOR,22,1.0 Stars,2.0 Stars,N,H,L,L,H,N,Unknown,45,40,40,50,50,25,35,20,0,0,0
9703,3B,STEVE TAYLOR,20,1.5 Stars,3.0 Stars,N,N,N,N,N,N,Unknown,55,55,60,55,60,30,30,20,2009,7,1
9377,3B,JOHNNY THOMAS,23,1.5 Stars,2.0 Stars,N,N,N,L,N,H,Unknown,45,40,50,45,45,25,30,20,2008,7,10
7373,3B,Hunter S. Thompson,25,3.0 Stars,3.0 Stars,N,L,L,N,L,L,Unmotivated,60,65,35,55,55,55,55,50,2004,2,1
5401,3B,Matt Tikkanen,29,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,40,40,50,60,40,35,40,30,0,27,11
7069,3B,Fernando Torres,26,1.5 Stars,1.5 Stars,N,H,L,N,N,N,Normal,35,35,55,50,35,45,45,50,0,0,0
10439,3B,Kyle Torres,17,0.5 Stars,3.5 Stars,H,H,L,N,N,N,Unknown,60,45,70,45,60,30,20,30,0,0,0
8833,3B,Ruben Trujillo,21,1.0 Stars,2.0 Stars,N,N,L,L,H,N,Humble,45,50,40,45,50,45,45,40,0,0,0
10384,3B,Jim Tufts,17,0.5 Stars,2.5 Stars,N,H,N,N,N,H,Unknown,50,50,60,45,50,35,30,40,0,0,0
8683,3B,JUSTIN TUNSTALL,24,1.5 Stars,1.5 Stars,L,N,H,H,H,N,Sparkplug,35,35,45,50,40,40,45,45,2007,13,8
7443,3B,Alex Ulloa,26,2.0 Stars,2.0 Stars,N,N,N,L,H,N,Humble,50,45,40,50,60,55,55,60,0,0,0
6828,3B,HANK VAZQUEZ,26,1.5 Stars,1.5 Stars,N,N,L,N,H,N,Normal,40,40,40,45,50,40,55,35,2004,11,9
3090,3B,Paul Vega,35,1.5 Stars,1.5 Stars,L,N,N,N,L,N,Normal,35,30,40,60,45,25,25,20,0,105,9
8957,3B,John Velosa,21,1.5 Stars,2.0 Stars,N,N,N,N,L,N,Normal,55,40,40,50,50,35,20,40,0,0,0
5631,3B,Gotzone Villalpando,29,1.5 Stars,1.5 Stars,N,H,N,N,N,N,Normal,35,40,55,55,45,30,35,30,0,65,11
8093,3B,Takeichi Vizinho,23,2.0 Stars,2.5 Stars,H,N,N,N,N,N,Normal,45,55,60,50,45,45,50,45,0,0,0
8012,3B,DAKOTA VOORHEES,23,1.5 Stars,2.0 Stars,N,N,H,N,H,N,Sparkplug,45,40,45,45,55,45,40,40,2006,3,15
10315,3B,Max Vos,18,0.5 Stars,1.5 Stars,N,N,L,N,L,N,Unknown,40,40,50,50,45,35,30,30,0,0,0
8859,3B,Juro Watanabe,21,2.0 Stars,2.5 Stars,L,L,H,N,L,N,Disruptive,65,45,40,35,65,60,55,45,0,0,0
9256,3B,Brayden Wells,21,1.0 Stars,1.5 Stars,N,N,L,L,H,N,Normal,50,35,30,35,50,35,20,40,0,0,0
7627,3B,JADEN WILLIAMS,27,2.0 Stars,2.0 Stars,L,L,N,H,N,N,Selfish,40,45,55,65,45,30,30,30,2004,6,13
8828,3B,Callum Williamson,22,2.0 Stars,2.5 Stars,N,N,N,N,N,N,Normal,45,45,55,60,45,45,45,50,0,0,0
6050,3B,RANDY WILSON,27,1.5 Stars,1.5 Stars,H,N,L,H,N,H,Captain,40,40,35,55,40,35,30,35,2004,12,2
9343,3B,CRAIG WINANS,25,2.0 Stars,2.0 Stars,N,N,N,N,L,N,Normal,40,50,40,60,45,60,60,70,2007,8,13
9024,3B,Cory Wright,21,2.0 Stars,5.0 Stars,N,H,N,N,N,N,Normal,55,50,70,70,50,45,35,50,2007,1,6
10664,3B,Taketoshi Yagi,16,0.5 Stars,2.0 Stars,N,H,N,L,H,H,Unknown,50,55,40,45,65,45,55,35,0,0,0
4420,3B,Nesty Ybarra,33,2.5 Stars,2.5 Stars,N,N,H,L,N,N,Normal,50,50,55,55,55,30,35,25,0,8,16
10324,3B,Macho Zavala,18,0.5 Stars,2.0 Stars,N,N,L,L,H,L,Unknown,45,40,45,50,55,30,40,25,0,0,0
9613,SS,JOSH ACOSTA,19,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,45,40,50,55,50,45,35,50,2010,10,9
8599,SS,Anthon Adelaar,22,1.5 Stars,2.0 Stars,H,N,H,N,H,N,Captain,50,45,35,45,60,40,45,30,0,0,0
9667,SS,ALLEN AINSWORTH,24,2.0 Stars,2.0 Stars,N,N,N,H,N,N,Normal,45,55,35,45,50,45,45,35,2008,5,15
8935,SS,Jonathan Arboleda,23,1.0 Stars,1.0 Stars,N,N,L,L,H,N,Normal,40,30,30,45,50,45,35,55,0,0,0
8170,SS,Lorenzo Arguello,23,2.5 Stars,2.5 Stars,N,L,N,N,N,N,Normal,50,55,35,45,60,65,55,70,0,0,0
9297,SS,Paul Arnaud,20,0.5 Stars,2.0 Stars,N,N,N,L,L,N,Normal,45,40,35,50,55,30,30,20,0,0,0
10504,SS,Joreão Arnaut,17,0.5 Stars,1.5 Stars,N,N,H,N,L,N,Unknown,45,40,35,45,50,45,45,45,0,0,0
8189,SS,Santos Arrojo,27,1.5 Stars,1.5 Stars,N,N,L,N,L,L,Unmotivated,35,40,35,35,40,50,50,55,2005,11,12
9498,SS,MIKE AVERY,22,2.0 Stars,2.5 Stars,N,N,H,N,H,N,Unknown,55,50,50,45,55,35,35,35,2009,3,10
5929,SS,Robby Ayala,30,1.5 Stars,1.5 Stars,N,H,H,H,H,N,Sparkplug,35,35,45,55,40,55,60,60,0,39,4
10482,SS,Dante Bacardi,17,0.5 Stars,2.0 Stars,N,L,N,L,N,N,Unknown,50,55,45,45,60,35,30,25,0,0,0
10386,SS,Ramiro Baeza,16,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,55,50,45,45,65,35,35,30,0,0,0
10380,SS,Robby Baker,17,0.5 Stars,5.0 Stars,N,H,L,N,N,N,Unknown,65,50,65,45,75,25,20,20,0,0,0
9239,SS,JACOB BALLOU,19,1.0 Stars,2.0 Stars,L,N,L,N,L,L,Unknown,50,50,40,40,65,35,35,20,2009,7,18
6575,SS,Jose Banda,27,1.5 Stars,1.5 Stars,N,H,N,N,L,L,Normal,35,40,30,45,35,60,65,55,0,38,16
7971,SS,Luis Barragan,23,3.5 Stars,5.0 Stars,N,N,N,N,N,H,Normal,70,70,45,80,50,55,50,45,2006,1,3
10178,SS,Shane Benningfield,18,1.0 Stars,2.0 Stars,N,N,N,N,H,N,Unknown,55,55,50,40,70,50,45,50,0,0,0
10093,SS,Gregg Bird,17,1.0 Stars,2.5 Stars,N,H,N,N,N,N,Unknown,60,50,55,45,70,50,50,50,0,0,0
6099,SS,MALAKAI BLACK,27,2.5 Stars,2.5 Stars,L,L,N,N,N,N,Normal,50,45,40,50,50,60,70,60,2004,4,12
8417,SS,Joe Blosser,24,1.5 Stars,2.0 Stars,L,N,N,L,N,H,Normal,50,50,45,45,50,50,50,45,2005,4,3
9388,SS,BILL BLUDAU,23,2.0 Stars,2.0 Stars,N,N,L,N,L,N,Unknown,50,45,30,45,60,40,50,40,2008,13,4
5365,SS,Andy Bostrom,28,1.5 Stars,1.5 Stars,N,N,L,N,L,N,Unmotivated,40,40,40,55,45,45,45,30,2002,5,2
8330,SS,MIKE BOWLES,22,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,55,50,35,50,50,40,35,30,2010,8,5
9581,SS,JARROD BRANDT,19,1.0 Stars,2.5 Stars,N,N,N,L,H,N,Unknown,65,55,45,45,70,50,50,45,2010,3,10
8982,SS,KENNY BRESCH,25,1.5 Stars,1.5 Stars,N,H,H,N,H,N,Sparkplug,45,40,35,45,45,65,70,70,2007,9,6
6967,SS,Chris Brown,30,2.0 Stars,2.0 Stars,N,N,N,N,H,N,Normal,40,50,35,40,35,55,60,50,2002,2,12
10631,SS,Garrek Brown,15,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,55,55,40,50,65,50,50,45,0,0,0
7034,SS,MIKE BRUNO,25,1.5 Stars,1.5 Stars,N,N,L,N,N,N,Normal,45,40,40,45,60,55,60,45,2006,5,13
10331,SS,Cain Bullock,18,0.5 Stars,2.5 Stars,N,H,N,L,N,N,Unknown,50,40,55,45,60,25,20,20,0,0,0
4601,SS,Dan Burke,36,2.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,50,50,45,45,50,40,30,40,0,10,16
10167,SS,Josh Burns,17,1.0 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,50,55,40,70,50,45,50,40,0,0,0
8608,SS,Carlos Caceres,23,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,55,45,40,40,60,45,45,50,0,0,0
10628,SS,John Callaghan,16,0.5 Stars,2.0 Stars,N,N,L,N,L,N,Unknown,50,40,40,50,55,45,40,50,0,0,0
10494,SS,Arnaldo Camoesas,17,0.5 Stars,2.0 Stars,N,N,H,N,H,N,Unknown,60,50,45,45,70,30,20,30,0,0,0
9119,SS,JAMES CAMPBELL,24,1.5 Stars,1.5 Stars,H,L,N,N,N,N,Normal,40,40,50,40,40,45,35,50,2008,5,9
5037,SS,Dan Carey,31,2.5 Stars,2.5 Stars,H,L,H,N,N,N,Normal,65,50,30,45,65,35,30,35,2001,2,10
4235,SS,Jimmy Carper,34,2.5 Stars,2.5 Stars,H,N,N,H,H,H,Captain,45,50,35,45,55,60,60,65,0,12,3
9339,SS,ADAM CARR,26,1.5 Stars,1.5 Stars,N,N,N,H,L,N,Normal,40,40,40,45,40,40,45,35,2007,6,10
10570,SS,Luis Castillo,16,0.5 Stars,1.5 Stars,N,H,N,L,N,N,Unknown,40,40,35,65,45,50,45,55,0,0,0
8460,SS,CHARLIE CASTONGUAY,26,1.5 Stars,1.5 Stars,N,N,H,N,H,N,Sparkplug,40,40,45,50,40,65,65,55,2006,5,14
9637,SS,Vítor Cavilhas,19,0.5 Stars,2.0 Stars,L,L,L,H,L,L,Unknown,55,45,40,45,50,35,35,35,0,0,0
7187,SS,Martin Cervantes,26,1.5 Stars,1.5 Stars,N,N,H,N,H,N,Sparkplug,45,45,30,45,40,30,20,25,0,0,0
4985,SS,Wilson Cespedes,30,2.0 Stars,2.0 Stars,H,N,N,N,N,N,Normal,50,40,45,45,70,55,60,60,0,15,16
9710,SS,Isaiah Chambers,23,2.0 Stars,2.5 Stars,N,L,L,N,L,N,Unknown,50,50,45,45,55,55,50,50,2009,3,3
10046,SS,NICK CHANDLER,22,2.0 Stars,3.0 Stars,N,N,N,N,N,L,Unknown,55,55,55,45,55,60,55,55,2010,1,12
10302,SS,Rick Charette,18,0.5 Stars,1.5 Stars,N,N,N,N,N,L,Unknown,45,45,45,35,60,55,60,60,0,0,0
7788,SS,Juan Chavez,26,2.0 Stars,2.0 Stars,L,N,L,N,L,H,Normal,45,45,35,45,50,25,25,20,0,0,0
5187,SS,Ghi-cheng Chieu,31,1.5 Stars,1.5 Stars,L,L,H,N,H,N,Normal,50,45,35,35,75,50,55,60,0,26,14
8197,SS,Jim Chisholm,27,1.5 Stars,1.5 Stars,L,L,L,H,L,N,Selfish,35,40,45,55,35,45,50,35,2005,11,1
7939,SS,Chris Cicirelli,26,1.5 Stars,1.5 Stars,N,H,L,L,H,L,Humble,40,40,40,45,45,65,60,70,2005,9,8
9564,SS,Alvin Cleary,19,1.5 Stars,5.0 Stars,H,N,H,N,N,N,Unknown,65,50,60,60,70,25,25,25,0,0,0
10123,SS,Zack Codina,18,0.5 Stars,2.0 Stars,N,N,N,H,N,N,Unknown,50,45,45,45,60,45,40,50,0,0,0
9943,SS,JAMIE COLBURN,21,1.0 Stars,2.0 Stars,L,N,L,N,L,N,Unknown,50,50,30,50,55,65,70,60,2010,10,11
9127,SS,JUSTIN COLE,24,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,60,50,35,45,60,40,40,35,2008,4,2
10484,SS,Al Connel,17,0.5 Stars,3.0 Stars,L,L,N,H,N,H,Unknown,60,50,65,40,65,50,50,50,0,0,0
10212,SS,Danny Cooley,22,0.5 Stars,1.0 Stars,N,H,N,N,H,N,Unknown,25,20,30,35,30,45,45,45,0,0,0
7905,SS,JOE COONS,27,1.0 Stars,1.0 Stars,L,N,L,N,L,L,Unmotivated,40,45,30,35,45,50,60,45,2006,11,16
8097,SS,Roderick Corless,24,1.5 Stars,1.5 Stars,N,H,H,N,N,N,Normal,40,40,40,45,35,40,40,35,0,0,0
8419,SS,Erik Critchley,27,2.5 Stars,2.5 Stars,N,N,L,H,N,N,Normal,45,50,45,55,35,50,55,45,2005,3,9
7334,SS,JERRY CROSSMAN,25,1.5 Stars,1.5 Stars,L,N,H,N,H,N,Sparkplug,45,40,40,45,50,45,40,50,2004,6,4
5040,SS,Noah Culter,30,3.0 Stars,3.0 Stars,L,H,N,L,H,N,Fan Fav,50,50,40,50,50,30,35,20,0,6,8
9164,SS,BOBBY CUMIFORD,20,0.5 Stars,1.5 Stars,N,N,L,N,N,N,Unknown,45,40,30,40,55,55,50,55,2009,11,3
5983,SS,STEVE DABNEY,29,2.0 Stars,2.0 Stars,N,N,L,N,L,L,Unmotivated,50,45,35,40,55,50,40,55,2003,7,12
9770,SS,HERB DALEY,18,1.0 Stars,2.5 Stars,N,H,N,N,N,N,Unknown,60,55,45,45,60,55,60,50,2010,6,8
9535,SS,ANDY DAVENPORT,18,0.5 Stars,2.0 Stars,N,N,N,N,L,N,Unknown,50,55,40,45,65,50,60,50,2010,11,1
9582,SS,JAMIE DAVIDSON,19,1.0 Stars,2.0 Stars,N,N,L,H,L,N,Unknown,50,50,35,50,55,60,55,55,2010,11,12
10623,SS,Manny Diaz,16,0.5 Stars,2.0 Stars,H,H,N,L,H,N,Unknown,45,40,55,50,50,45,50,40,0,0,0
6297,SS,Sam Domann,32,1.5 Stars,1.5 Stars,N,H,H,N,H,N,Sparkplug,35,35,40,55,45,55,55,55,2000,2,10
8155,SS,Elliot Dos Santos,24,2.0 Stars,2.0 Stars,N,N,N,N,H,N,Normal,40,40,45,50,50,70,65,75,0,0,0
10605,SS,Jaden Edwards,16,1.0 Stars,2.5 Stars,N,N,N,N,H,H,Unknown,60,50,55,40,65,50,45,45,0,0,0
7966,SS,ADAM EICHORST,23,2.0 Stars,2.5 Stars,H,N,L,N,N,N,Normal,45,45,55,60,45,30,30,20,2006,7,1
9414,SS,JOSE ESTRADA,24,1.0 Stars,1.5 Stars,N,N,L,L,L,N,Outspoken,40,35,30,45,45,55,55,60,2008,13,3
10195,SS,Pete Ewart,18,0.5 Stars,2.5 Stars,H,N,L,H,N,L,Unknown,55,45,50,50,50,20,20,20,0,0,0
8518,SS,CHRIS FEDOROWICZ,21,2.0 Stars,2.0 Stars,N,N,H,N,H,N,Sparkplug,45,50,45,60,45,60,55,65,2007,7,15
10406,SS,Ray Flores,17,0.5 Stars,1.5 Stars,N,N,L,L,N,N,Unknown,45,40,40,50,50,55,50,60,0,0,0
7466,SS,Salvatore Franco,25,2.5 Stars,2.5 Stars,N,N,N,N,H,N,Fan Fav,55,50,50,45,50,30,35,25,0,0,0
9155,SS,DYLAN FREDERICKSON,19,1.0 Stars,2.5 Stars,H,N,H,N,N,N,Unknown,55,45,50,65,60,30,30,25,2009,10,5
10011,SS,MIKE FRESSE,23,1.5 Stars,2.0 Stars,N,H,N,N,N,L,Unknown,50,45,40,45,50,45,45,55,2009,5,10
7688,SS,Alfonso Fuentes,24,1.5 Stars,1.5 Stars,N,H,L,N,N,N,Normal,45,40,35,50,45,45,45,45,2005,6,1
10445,SS,Bill Garcia,17,0.5 Stars,2.0 Stars,N,N,N,L,N,N,Unknown,50,40,50,50,55,45,45,40,0,0,0
10016,SS,OMAR GARCIA,18,1.0 Stars,2.0 Stars,N,N,L,L,N,N,Unknown,60,40,40,40,65,25,25,20,2010,9,5
6758,SS,Antonio Garza,27,1.5 Stars,1.5 Stars,L,N,N,N,N,L,Normal,45,50,35,45,55,45,50,40,2002,9,11
8698,SS,RYAN GEORGE,22,2.0 Stars,2.5 Stars,L,N,N,N,N,N,Normal,55,50,50,50,55,50,55,45,2007,9,4
7860,SS,LANCE GIUGLIANO,27,1.5 Stars,1.5 Stars,N,N,N,H,H,N,Normal,40,35,40,50,45,50,50,50,2004,7,9
10054,SS,LANCE GLENDENING,22,1.5 Stars,2.0 Stars,N,N,L,N,L,L,Unknown,45,50,35,50,50,55,55,50,2010,12,14
7191,SS,Danny Gonzales,26,1.5 Stars,1.5 Stars,N,N,H,N,H,H,Sparkplug,45,45,40,50,55,40,45,30,0,0,0
7987,SS,WILLIAM GRANILLO,23,1.0 Stars,1.5 Stars,N,H,L,L,H,N,Normal,40,40,35,45,45,50,55,45,2006,6,15
8014,SS,JOSH GREEN,22,2.0 Stars,2.0 Stars,N,H,N,N,N,N,Normal,40,40,55,55,45,40,35,40,2006,7,5
9731,SS,JOHN GROARK,19,1.0 Stars,2.5 Stars,N,N,H,N,H,N,Unknown,60,50,45,55,60,25,25,20,0,0,0
10310,SS,Manuel Gutierrez,19,1.0 Stars,2.0 Stars,L,N,L,N,N,H,Unknown,50,45,45,45,55,25,20,20,0,0,0
10076,SS,ADAM HALL,19,0.5 Stars,2.0 Stars,L,L,L,H,N,N,Unknown,50,40,40,50,60,25,20,20,2010,11,5
9750,SS,DANNY HAMPTON,19,1.0 Stars,2.5 Stars,N,N,N,L,N,N,Unknown,60,45,50,60,60,50,45,45,2010,2,5
10055,SS,BRAD HANCOCK,18,1.0 Stars,2.5 Stars,N,L,N,N,L,N,Unknown,50,45,45,65,65,35,30,30,2010,4,17
8303,SS,BILL HANTKE,22,1.5 Stars,2.0 Stars,H,N,H,N,N,N,Normal,45,45,45,50,45,25,20,20,2006,14,3
9701,SS,BRYCE HAYTH,22,1.0 Stars,1.5 Stars,N,N,N,L,N,H,Unknown,45,35,35,45,45,50,45,55,2009,12,9
8490,SS,TRAVIS HEALD,22,1.5 Stars,2.0 Stars,L,N,L,L,H,N,Normal,40,45,45,50,45,55,70,55,2007,11,8
10404,SS,Chris Hendricks,17,0.5 Stars,2.0 Stars,N,L,N,N,N,N,Unknown,40,40,55,55,50,50,45,50,0,0,0
8327,SS,DENNIS HINCKLEY,21,2.0 Stars,2.0 Stars,N,N,N,L,H,N,Normal,50,55,45,50,50,75,70,80,2007,7,8
8718,SS,JIM HODGE,20,1.0 Stars,2.0 Stars,N,N,L,N,N,N,Unknown,50,45,40,55,55,50,50,55,2008,11,6
10452,SS,Chua chay Huang,16,0.5 Stars,2.5 Stars,H,N,L,N,N,N,Unknown,55,50,45,50,55,35,40,40,0,0,0
10624,SS,Richard Hunter,16,0.5 Stars,2.5 Stars,L,N,H,H,N,N,Unknown,50,65,55,50,60,55,55,50,0,0,0
8235,SS,JOHN HUTH,25,1.5 Stars,1.5 Stars,N,N,N,N,L,L,Normal,45,45,30,45,50,50,60,45,2006,10,4
9320,SS,Dong-su Hwang,21,1.5 Stars,2.0 Stars,N,L,L,N,L,L,Unmotivated,50,45,45,45,60,55,55,60,0,0,0
8887,SS,Takayuki Iwashita,21,1.0 Stars,1.5 Stars,L,N,N,N,L,N,Normal,40,35,45,50,40,55,50,55,0,0,0
8294,SS,CHRIS JACKSON,26,1.5 Stars,1.5 Stars,N,N,N,L,H,L,Normal,45,45,35,45,50,50,50,40,2006,11,1
9145,SS,JONAH JAYNES,20,1.5 Stars,1.5 Stars,N,N,L,N,L,N,Unknown,50,40,35,45,60,35,30,20,0,0,0
5135,SS,David Jimenez,31,1.5 Stars,1.5 Stars,H,H,N,L,N,N,Humble,40,45,30,55,40,40,50,40,0,25,13
9394,SS,STEVE JOHNSON,20,1.5 Stars,2.5 Stars,N,H,N,L,N,N,Unknown,55,45,50,40,65,35,25,40,2008,3,2
9728,SS,CHRIS JOLLEY,19,1.0 Stars,2.5 Stars,N,N,H,N,L,N,Unknown,50,40,55,50,60,30,30,30,2010,7,17
9643,SS,BILL JONES,24,1.5 Stars,1.5 Stars,N,H,N,N,L,L,Normal,45,45,30,45,50,45,35,45,2008,10,14
8427,SS,BILL JONES,23,1.5 Stars,1.5 Stars,N,H,L,N,L,N,Unknown,45,40,40,50,50,40,35,45,2008,11,9
7777,SS,Bobby Juarez,25,2.0 Stars,2.5 Stars,N,L,L,L,N,N,Normal,55,55,45,45,55,50,45,40,0,0,0
9862,SS,Jordan Juarez,19,0.5 Stars,1.5 Stars,L,N,N,N,L,H,Unknown,45,30,35,50,50,45,50,50,0,0,0
8570,SS,Akira Kawase,24,1.5 Stars,1.5 Stars,L,H,H,N,N,N,Normal,45,55,40,40,50,40,40,35,0,0,0
7842,SS,Hyun-soo Kim,24,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,40,35,45,50,45,45,45,0,0,0
7002,SS,MIKE KOTLARZ,26,2.0 Stars,2.0 Stars,L,H,N,N,N,N,Normal,50,45,40,45,50,35,35,40,2003,5,12
9659,SS,JON KOVACH,21,1.0 Stars,1.5 Stars,L,N,N,N,L,N,Unknown,45,40,30,45,55,45,35,35,0,0,0
8448,SS,JERRY LAMB,25,3.0 Stars,3.0 Stars,H,H,L,N,N,N,Normal,45,55,35,50,55,60,60,55,2006,3,8
7483,SS,Dave Lazo,26,2.0 Stars,2.0 Stars,L,N,N,N,L,L,Outspoken,45,55,40,50,50,60,65,60,0,0,0
8815,SS,Jo-yeong Lee,21,1.5 Stars,2.0 Stars,N,N,L,N,N,N,Normal,45,45,35,65,55,50,55,45,0,0,0
9858,SS,Edward Lees,19,0.5 Stars,1.5 Stars,L,N,L,L,L,N,Unknown,45,40,35,40,55,35,25,30,0,0,0
9619,SS,RYAN LEMMONS,19,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,35,50,45,65,45,50,40,0,0,0
8017,SS,Corey Little,23,4.5 Stars,4.5 Stars,N,N,N,L,H,H,Fan Fav,60,65,60,55,55,35,45,35,2006,1,1
9681,SS,ALEJANDRO LUCERO,20,1.0 Stars,1.5 Stars,N,N,N,N,N,H,Unknown,50,40,40,40,60,45,45,40,2009,9,1
9039,SS,TOM LUCIO,21,1.5 Stars,2.5 Stars,N,N,H,N,N,N,Unknown,50,50,50,60,55,45,45,40,2008,9,6
9235,SS,BRODY MAIN,19,1.0 Stars,2.5 Stars,N,N,N,L,N,N,Unknown,50,45,60,45,60,40,35,50,2009,8,3
5846,SS,Luis Maldonado,29,2.0 Stars,2.0 Stars,N,N,N,L,N,N,Normal,45,40,35,45,70,25,20,20,0,91,11
8454,SS,KEVIN MANGI,23,1.5 Stars,1.5 Stars,N,N,H,N,H,N,Sparkplug,40,40,40,55,45,45,45,45,2006,8,9
7541,SS,Eloy Mannino,25,2.5 Stars,2.5 Stars,N,N,L,N,N,N,Normal,45,40,50,55,55,45,60,40,0,0,0
10588,SS,Ivan Marcas,16,0.5 Stars,2.0 Stars,N,N,H,L,N,L,Unknown,45,40,45,45,55,45,35,40,0,0,0
10325,SS,Raymilson Marchena,20,1.0 Stars,2.0 Stars,N,N,N,N,N,L,Unknown,50,40,45,40,55,45,35,50,0,0,0
9158,SS,MATT MARGOLIN,19,1.0 Stars,2.0 Stars,N,N,N,H,N,L,Unknown,60,45,45,30,65,55,65,50,2009,7,13
8344,SS,GEORGE MARSHALL,22,1.5 Stars,1.5 Stars,N,L,L,N,L,L,Outspoken,50,50,40,35,50,55,55,40,2007,12,11
9803,SS,Javier Mata,19,0.5 Stars,1.5 Stars,N,N,H,N,H,N,Unknown,45,35,25,45,55,30,40,25,0,0,0
8195,SS,Mitch Maxwell,27,2.5 Stars,2.5 Stars,N,N,L,H,L,N,Unmotivated,40,40,45,60,45,45,45,50,2005,4,11
4013,SS,Brett May,34,2.0 Stars,2.0 Stars,N,N,N,H,H,N,Normal,45,45,35,55,45,40,50,30,0,18,12
8180,SS,COLIN MAYNARD,26,1.5 Stars,1.5 Stars,N,N,N,H,L,N,Normal,45,40,40,50,50,40,45,35,2004,9,11
9383,SS,TYLER MCAULIFFE,23,1.5 Stars,1.5 Stars,N,L,L,H,L,L,Unknown,45,30,30,45,50,45,50,50,2008,10,17
9120,SS,JOSH MCCALL,20,1.0 Stars,1.5 Stars,N,H,L,N,L,N,Unknown,50,35,35,45,55,35,30,40,2008,11,1
10569,SS,Alex McGinnis,21,1.0 Stars,2.0 Stars,N,N,L,N,N,N,Unknown,45,40,35,50,50,40,40,40,0,0,0
