ID,POS,Name,Age,T,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,STU P,CON P,HRR P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,STM,Draft,Round,Pick
10283,RP,Alfredo Espinosa,26,R,1.5 Stars,1.5 Stars,N,N,H,N,H,L,Sparkplug,55,30,30,65,55,-,-,-,50,-,-,-,-,-,-,55,0,0,0
15124,SP,Jorge Espinosa,16,R,0.5 Stars,1.0 Stars,N,N,L,N,N,H,Unknown,50,35,40,45,60,-,-,60,-,-,-,-,-,-,-,65,0,0,0
14553,SP,Waldo Espinoza,16,R,0.5 Stars,1.5 Stars,N,N,N,N,N,H,Unknown,45,35,50,45,55,-,-,-,-,55,-,-,-,-,-,35,0,0,0
12690,SP,Cássio Esqueira,20,R,0.5 Stars,1.5 Stars,N,L,L,N,N,N,Normal,45,35,45,60,45,-,-,45,-,-,-,-,-,-,-,50,0,0,0
12459,SP,David Estrada,20,R,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Prankster,45,50,50,50,35,-,-,50,-,45,-,-,-,-,-,45,0,0,0
14787,RP,Miguel Estrada,18,R,0.5 Stars,1.5 Stars,H,N,N,N,H,N,Unknown,35,45,45,40,45,-,-,45,-,-,-,-,-,-,-,45,0,0,0
12098,RP,Coffey Evans,21,R,0.5 Stars,1.0 Stars,N,H,N,N,N,H,Normal,40,20,30,45,35,40,45,-,35,-,-,-,-,40,-,45,0,0,0
15338,SP,Josh Ewin,16,L,0.5 Stars,2.0 Stars,N,N,N,L,H,N,Unknown,45,50,45,50,55,-,-,-,60,-,-,-,-,-,-,60,0,0,0
12266,SP,Bobby Faber,21,L,0.5 Stars,2.0 Stars,L,L,L,N,N,N,Normal,45,45,50,50,50,-,-,45,-,50,-,-,45,-,-,70,0,0,0
14342,SP,Muhsin Fadil,17,L,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,40,55,60,45,50,-,-,-,-,45,-,-,-,-,-,55,0,0,0
13704,SP,Matt Fairbank,19,R,0.5 Stars,0.5 Stars,N,N,N,L,N,L,Unknown,35,45,40,45,35,45,-,-,40,-,-,-,-,-,-,50,0,0,0
14823,CL,Zayd Fakhiri,17,R,0.5 Stars,2.0 Stars,N,H,N,N,N,L,Unknown,50,50,55,-,-,60,-,-,-,55,-,-,-,-,-,30,0,0,0
11885,SP,Daniel Fallon,22,L,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,55,55,40,75,60,-,-,55,-,-,-,-,-,-,-,55,0,0,0
14584,SP,Tiziano Fantini,16,R,0.5 Stars,2.5 Stars,N,N,L,N,N,N,Unknown,65,45,50,65,65,-,70,65,-,-,-,-,-,-,-,70,0,0,0
13549,SP,Al Farrell,19,R,0.5 Stars,1.0 Stars,L,N,L,N,N,N,Unknown,35,45,45,45,40,-,-,35,-,-,-,-,-,-,-,65,0,0,0
11970,RP,Callum Farrow,21,R,1.5 Stars,1.5 Stars,N,L,N,N,N,H,Normal,40,45,50,40,-,-,-,40,-,45,-,-,-,-,-,35,0,0,0
15269,SP,Arwarh Fatin,16,R,0.5 Stars,1.5 Stars,N,N,H,N,H,N,Unknown,50,50,35,45,60,-,-,40,-,-,-,-,-,-,-,60,0,0,0
10652,RP,Cleto Favela,24,R,1.5 Stars,1.5 Stars,N,N,H,N,H,N,Sparkplug,50,30,30,75,45,-,50,-,-,-,-,-,-,55,-,50,0,0,0
14079,RP,Safwan Fawwaz,18,R,0.5 Stars,2.0 Stars,N,H,N,N,N,N,Unknown,40,50,60,45,45,-,45,-,-,-,-,-,-,-,-,50,0,0,0
12740,SP,Wakil Fawzi,20,R,0.5 Stars,0.5 Stars,N,N,H,N,N,N,Normal,45,35,20,55,45,-,-,50,-,-,-,-,-,-,-,45,0,0,0
13264,SP,Corbin Fayard,20,R,0.5 Stars,0.5 Stars,N,N,H,N,N,N,Unknown,45,40,40,45,45,40,-,-,50,-,-,-,-,-,-,60,0,0,0
14088,SP,Oscar Fei,18,R,0.5 Stars,0.5 Stars,N,N,L,H,N,N,Unknown,45,30,40,45,50,-,-,-,55,-,-,-,-,-,-,40,0,0,0
15289,SP,Iain Fekkes,16,R,0.5 Stars,0.5 Stars,N,N,L,N,L,N,Unknown,45,35,30,40,55,45,45,-,-,-,-,-,-,-,-,60,0,0,0
10333,RP,Hugo Feliciano,25,R,2.0 Stars,2.0 Stars,N,H,N,N,N,N,Normal,50,45,45,65,50,-,50,-,-,-,-,-,-,-,-,60,0,0,0
12194,SP,Ricky Felix,21,L,1.0 Stars,2.0 Stars,L,N,N,L,N,N,Normal,55,35,50,65,50,65,45,55,-,-,-,-,-,-,-,80,0,0,0
15240,SP,Ray Fell,16,R,0.5 Stars,1.5 Stars,N,N,H,N,N,H,Unknown,45,40,50,50,55,-,-,-,55,-,-,-,-,-,-,65,0,0,0
10702,CL,Hugo Fernandez,23,R,2.0 Stars,2.0 Stars,H,N,N,N,N,H,Captain,55,45,35,60,50,-,-,-,60,-,-,-,-,-,-,55,0,0,0
15184,SP,Jesus Fernandez,16,R,0.5 Stars,1.5 Stars,L,L,L,H,N,N,Unknown,40,45,50,45,45,45,-,45,-,-,-,-,-,-,-,45,0,0,0
15219,SP,Oscar Fernandez,16,R,0.5 Stars,1.5 Stars,L,N,N,N,N,N,Unknown,55,40,45,50,60,55,45,-,-,-,-,-,-,-,-,65,0,0,0
11810,RP,Marwan Ferran,22,L,1.5 Stars,1.5 Stars,N,N,N,N,N,L,Normal,50,35,45,45,55,-,50,-,-,-,-,-,-,-,-,35,0,0,0
14216,RP,Lucan Ferraris,18,L,0.5 Stars,1.5 Stars,L,L,N,H,N,N,Unknown,45,40,50,45,-,-,-,50,-,50,-,-,-,-,-,35,0,0,0
14455,RP,Joseph Field,17,L,0.5 Stars,1.5 Stars,H,N,N,L,H,N,Unknown,45,30,45,45,60,-,-,-,-,-,-,-,-,-,-,30,0,0,0
12089,SP,Jayden Fielding,21,L,0.5 Stars,1.5 Stars,N,H,L,L,H,N,Humble,45,45,45,45,50,-,-,-,-,50,-,-,-,-,-,55,0,0,0
9840,RP,Jeronimo Figas,26,L,1.5 Stars,1.5 Stars,N,N,H,H,H,N,Sparkplug,45,25,30,45,45,-,45,-,40,-,-,-,-,-,-,45,0,0,0
12846,RP,Ricardo Figueroa,20,L,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,50,45,60,-,60,-,-,-,-,-,-,-,-,-,30,0,0,0
15295,SP,William Finney,16,R,0.5 Stars,1.0 Stars,L,N,N,N,L,L,Unknown,40,30,50,45,-,50,-,50,-,-,-,-,-,-,-,50,0,0,0
7506,SP,Egiodeo Fioravanti,34,R,1.0 Stars,1.0 Stars,N,H,N,N,H,N,Normal,50,45,30,55,55,-,-,-,60,-,-,-,-,-,-,55,0,0,0
9299,RP,Nick Fisher,27,R,1.5 Stars,1.5 Stars,N,H,H,L,N,N,Normal,40,30,25,50,-,-,45,-,40,-,-,-,-,-,-,60,0,0,0
13856,SP,Jai Flemming,17,R,0.5 Stars,2.0 Stars,N,N,L,N,N,N,Unknown,45,55,45,-,45,45,45,45,-,50,-,-,-,-,-,65,0,0,0
14046,SP,Vern Flemming,19,R,0.5 Stars,1.5 Stars,N,H,N,N,N,N,Unknown,45,45,45,45,45,-,-,-,50,-,-,-,-,-,-,50,0,0,0
12812,RP,Damon Fletcher,20,R,0.5 Stars,1.5 Stars,N,N,H,N,H,N,Normal,45,30,45,45,45,40,-,45,-,-,-,-,-,-,-,35,0,0,0
12779,SP,Albert Flores,20,R,0.5 Stars,1.0 Stars,N,L,N,N,N,N,Normal,40,40,45,45,50,50,-,-,35,-,-,-,-,-,-,45,0,0,0
13763,SP,David Flores,18,R,0.5 Stars,1.5 Stars,N,H,N,L,H,N,Unknown,45,35,45,50,55,-,-,-,-,-,-,-,-,60,-,60,0,0,0
14037,CL,Jesus Flores,18,R,0.5 Stars,2.0 Stars,L,N,N,N,N,N,Unknown,55,35,50,50,-,-,55,-,-,-,-,-,-,-,-,35,0,0,0
13335,SP,Jesus Flores,19,R,0.5 Stars,1.5 Stars,N,N,N,H,N,N,Unknown,50,50,40,65,55,-,-,-,40,-,-,-,-,-,-,55,0,0,0
11591,RP,PEDRO FLORES,21,R,1.0 Stars,1.5 Stars,N,H,L,N,L,L,Unknown,50,35,35,60,-,-,55,-,-,-,-,-,-,-,-,25,0,0,0
14980,SP,Griff Floyd,17,R,0.5 Stars,0.5 Stars,L,L,L,H,L,N,Unknown,35,35,45,40,50,-,40,-,-,-,-,-,-,-,-,50,0,0,0
15039,SP,David Foreman,15,L,0.5 Stars,2.5 Stars,N,L,N,N,N,L,Unknown,35,70,60,40,50,45,-,-,40,-,-,-,-,-,-,75,0,0,0
14238,RP,Joey Foster,18,R,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,50,40,45,45,-,50,-,-,-,55,-,-,-,-,-,45,0,0,0
15116,RP,Josiah Foster,16,R,0.5 Stars,1.5 Stars,H,N,N,N,N,N,Unknown,55,35,25,45,-,65,-,-,-,-,-,-,-,-,-,50,0,0,0
12620,RP,Rex Fouracre,20,R,1.0 Stars,1.5 Stars,N,N,L,H,L,L,Unmotivated,40,45,45,45,40,-,45,45,-,-,-,-,-,-,-,60,0,0,0
14754,SP,Harry Fowlow,17,R,0.5 Stars,1.5 Stars,N,N,L,N,L,L,Unknown,35,45,55,45,50,-,45,-,-,-,-,-,-,-,-,65,0,0,0
12418,SP,BENEDITO FRADESSO,20,R,0.5 Stars,2.0 Stars,N,N,L,N,N,H,Unknown,45,55,55,45,55,-,-,50,-,-,-,-,-,-,-,45,0,0,0
13490,SP,Aquiles Francisco,19,R,0.5 Stars,0.5 Stars,L,L,N,H,L,N,Unknown,45,45,30,50,45,45,45,-,45,-,-,-,-,-,-,50,0,0,0
14518,SP,Elias Franco,17,R,0.5 Stars,2.5 Stars,N,N,H,L,N,N,Unknown,45,60,55,45,45,-,-,55,-,55,-,-,-,-,-,60,0,0,0
14182,SP,Israel Franco,18,R,0.5 Stars,2.0 Stars,N,N,N,L,N,N,Unknown,45,45,50,45,-,50,-,50,-,-,-,-,-,-,-,50,0,0,0
14004,SP,Juan Franco,18,R,0.5 Stars,0.5 Stars,N,L,N,N,N,N,Unknown,45,30,30,45,50,-,50,-,-,-,-,-,-,-,-,50,0,0,0
7081,SP,Marco Franco,34,L,2.0 Stars,2.0 Stars,N,H,H,N,H,N,Sparkplug,40,60,45,45,45,40,40,-,-,-,-,-,-,40,-,75,0,0,0
12003,RP,Miguel Franco,21,R,1.0 Stars,1.5 Stars,L,N,L,L,N,N,Normal,50,20,45,55,50,-,55,-,-,-,-,-,-,-,-,70,0,0,0
15409,RP,Brad Franklin,16,R,0.5 Stars,3.0 Stars,N,H,H,L,H,N,Unknown,70,65,50,-,-,65,-,-,-,80,-,-,-,-,-,35,0,0,0
15311,CL,Pete Fraser,16,R,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,55,35,35,50,60,-,-,45,-,-,-,-,-,-,-,40,0,0,0
11122,RP,Martin Freemann,27,R,1.0 Stars,1.0 Stars,N,N,H,N,L,N,Normal,40,20,25,45,30,40,-,-,40,-,-,-,45,-,-,55,0,0,0
14321,SP,Raul Fresquez,31,L,4.5 Stars,4.5 Stars,N,H,H,L,N,N,Fan Fav,45,75,70,-,55,50,-,60,55,-,-,-,-,-,-,65,0,0,0
14706,SP,Gerry Frew,18,R,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,40,40,50,45,50,-,-,-,50,-,-,-,-,-,-,50,0,0,0
14549,SP,Ryan Friedrich,16,R,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,55,50,50,50,60,-,-,55,-,-,-,-,-,-,-,45,0,0,0
11899,SP,Benjamin Frith,22,L,1.5 Stars,2.0 Stars,N,L,N,N,N,N,Normal,45,50,50,45,55,-,-,-,-,55,-,-,-,-,-,50,0,0,0
13522,SP,Ercole Frizzini,19,R,0.5 Stars,0.5 Stars,N,N,L,N,L,N,Unknown,45,30,30,45,45,-,45,-,-,-,45,-,-,-,-,70,0,0,0
9886,SP,Tim Fry,26,R,1.5 Stars,1.5 Stars,N,N,L,N,H,N,Normal,50,45,35,55,50,55,-,55,-,-,-,-,-,-,-,40,0,0,0
14360,RP,Roberto Fujii,18,L,0.5 Stars,2.5 Stars,N,L,L,N,L,L,Unknown,65,50,50,65,65,-,-,-,-,-,-,-,-,-,-,25,0,0,0
14683,SP,Yonetoshi Fujii,17,R,0.5 Stars,1.5 Stars,N,N,N,L,N,L,Unknown,45,35,45,55,50,-,55,-,-,-,-,-,-,-,-,35,0,0,0
14032,SP,Nori Fujimoto,18,R,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,65,45,-,55,-,45,-,-,55,-,-,60,-,-,55,0,0,0
13126,SP,Kentaro Fujita,19,R,0.5 Stars,1.5 Stars,N,N,H,N,N,N,Unknown,45,35,50,45,50,50,-,-,50,45,-,-,-,-,-,60,0,0,0
11883,RP,Young-lau Fung,21,R,1.5 Stars,1.5 Stars,N,N,H,L,H,H,Sparkplug,50,35,40,55,50,-,55,-,-,-,-,-,-,-,-,45,0,0,0
12010,RP,Pino Funicello,22,R,1.5 Stars,1.5 Stars,N,N,N,N,H,N,Normal,50,30,45,50,55,-,45,50,-,-,-,-,-,-,-,50,0,0,0
10469,RP,Anthony Gadsden,25,R,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,50,35,35,55,-,60,-,50,-,-,-,-,45,-,-,60,0,0,0
11860,RP,Aaron Gahr,26,R,0.5 Stars,0.5 Stars,N,N,N,N,N,N,Normal,35,30,20,35,30,-,40,40,-,30,-,-,-,-,-,50,0,0,0
14973,SP,Eddie Gallardo,17,L,0.5 Stars,1.5 Stars,L,N,N,L,H,N,Unknown,35,55,55,40,40,-,40,-,35,35,-,-,-,-,-,50,0,0,0
13800,SP,Jon Gallegos,19,R,0.5 Stars,1.5 Stars,N,N,N,N,N,L,Unknown,50,30,50,50,60,-,-,55,-,-,45,-,-,-,-,55,0,0,0
15103,SP,Kyle Gamblin,16,R,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,45,50,45,45,55,-,50,-,-,-,-,-,-,-,-,65,0,0,0
13711,SP,Cruz Gamez,19,R,0.5 Stars,2.0 Stars,N,L,N,H,N,N,Unknown,40,55,60,40,50,-,-,45,50,-,-,-,-,-,-,70,0,0,0
13838,SP,Ignacio Gamez,18,L,0.5 Stars,1.5 Stars,N,H,N,L,H,N,Unknown,50,45,45,50,60,-,-,-,60,-,-,-,-,-,-,55,0,0,0
14135,SP,Pavle Garasanin,18,R,0.5 Stars,1.0 Stars,N,N,N,L,H,N,Unknown,45,45,40,45,55,40,50,-,-,-,-,-,-,-,-,45,0,0,0
15093,CL,Alex Garcia,15,R,0.5 Stars,4.0 Stars,N,N,N,N,N,H,Unknown,80,60,45,55,-,60,-,55,-,-,-,-,-,-,75,30,0,0,0
14142,SP,Alex Garcia,18,R,0.5 Stars,0.5 Stars,N,L,L,N,N,N,Unknown,30,40,40,45,35,-,-,-,-,40,-,-,-,-,-,40,0,0,0
12704,SP,Alex Garcia,20,L,0.5 Stars,0.5 Stars,N,N,L,N,N,N,Normal,45,30,30,45,55,-,-,-,-,50,-,-,-,-,-,70,0,0,0
12763,RP,Armando Garcia,20,R,2.5 Stars,2.5 Stars,N,N,N,H,H,H,Normal,50,55,50,55,60,-,-,50,-,-,-,-,-,-,-,45,0,0,0
15216,SP,Damian Garcia,17,R,0.5 Stars,0.5 Stars,N,N,L,L,N,N,Unknown,35,30,35,-,45,45,-,-,45,45,-,-,-,-,-,55,0,0,0
13833,SP,Esteban Garcia,18,R,0.5 Stars,1.5 Stars,N,H,N,N,N,N,Unknown,40,45,50,45,40,-,40,-,45,-,-,-,-,-,-,50,0,0,0
14799,SP,Isaias Garcia,17,R,0.5 Stars,1.5 Stars,N,N,H,N,H,N,Unknown,45,45,45,45,55,-,50,-,-,-,-,-,-,-,-,55,0,0,0
14669,SP,Jorge Garcia,17,R,0.5 Stars,0.5 Stars,L,N,N,L,N,N,Unknown,45,30,20,-,55,55,-,-,-,-,-,-,-,-,55,80,0,0,0
10726,RP,Luis Garcia,22,R,2.5 Stars,2.5 Stars,N,N,H,H,N,N,Normal,60,55,55,65,-,45,-,60,60,-,-,-,-,-,-,55,0,0,0
13929,SP,Rafael Garcia,19,R,0.5 Stars,1.0 Stars,N,N,N,N,N,H,Unknown,40,40,45,45,40,35,-,45,-,-,-,-,-,-,-,50,0,0,0
12494,RP,Ruben Garcia,21,R,1.5 Stars,1.5 Stars,N,N,H,N,H,L,Sparkplug,55,25,55,55,55,-,55,-,-,55,-,-,45,-,-,60,0,0,0
12218,RP,Ruben Garcia,21,R,0.5 Stars,0.5 Stars,N,H,L,N,N,H,Normal,30,25,35,45,40,-,40,-,-,-,-,-,-,-,-,40,0,0,0
13561,SP,Brendan Gardner,19,R,0.5 Stars,1.5 Stars,N,L,H,N,H,H,Unknown,40,45,45,40,40,45,40,45,40,-,-,-,-,-,-,50,0,0,0
12326,SP,JOEY GARDNER,21,R,0.5 Stars,2.0 Stars,L,L,N,H,N,N,Unknown,50,50,45,60,55,-,60,-,60,-,-,-,-,-,-,75,0,0,0
14940,SP,Ross Gardner,17,L,0.5 Stars,0.5 Stars,N,N,L,L,N,N,Unknown,35,30,45,35,45,40,-,40,-,-,-,-,-,-,-,50,0,0,0
15301,SP,Marco Garido,16,R,0.5 Stars,0.5 Stars,N,N,L,N,L,L,Unknown,35,40,50,35,35,-,-,45,-,-,-,-,-,-,-,70,0,0,0
13357,RP,Cody Garver,18,R,0.5 Stars,1.5 Stars,N,N,N,N,H,N,Unknown,50,35,30,55,-,60,-,-,-,-,-,-,-,-,-,25,0,0,0
14727,SP,Jesus Garza,18,R,0.5 Stars,1.0 Stars,L,L,H,H,N,N,Unknown,40,45,40,-,50,55,-,-,-,45,-,-,-,-,-,45,0,0,0
13680,CL,Raul Gastelo,19,R,0.5 Stars,1.5 Stars,L,N,N,N,N,H,Unknown,50,40,50,50,-,-,50,-,-,50,-,-,-,-,-,35,0,0,0
14411,SP,Eric Gates,21,R,0.5 Stars,1.0 Stars,N,H,N,N,N,N,Unknown,45,35,40,45,45,-,-,45,-,45,-,-,-,-,-,55,0,0,0
13252,RP,Clemente Gaufi,23,R,0.5 Stars,1.5 Stars,N,H,N,N,N,N,Unknown,40,45,40,45,45,-,45,40,-,40,-,-,-,-,-,40,0,0,0
14399,RP,Jesus Geers,22,L,0.5 Stars,1.5 Stars,H,L,N,N,N,H,Unknown,40,40,50,40,-,-,45,-,-,-,-,-,-,-,-,40,0,0,0
14803,RP,Benno Geiberger,17,R,0.5 Stars,1.5 Stars,N,L,N,N,N,N,Unknown,45,35,25,45,-,45,-,-,-,-,-,-,-,-,-,30,0,0,0
14181,RP,Carlos Gerlach,19,R,0.5 Stars,1.5 Stars,N,N,N,L,H,N,Unknown,40,40,45,40,50,50,40,45,45,-,-,-,-,-,-,60,0,0,0
15172,SP,Silvio Ghezzi,17,R,0.5 Stars,1.5 Stars,N,N,L,N,N,H,Unknown,45,35,45,45,50,50,-,-,55,-,-,-,-,-,-,55,0,0,0
11966,RP,Shaun Gibson,22,R,1.5 Stars,1.5 Stars,N,N,N,L,N,H,Normal,50,45,35,50,50,-,-,-,-,-,-,-,-,55,-,40,0,0,0
8905,RP,Martin Gilbert,28,R,2.0 Stars,2.0 Stars,N,N,N,N,L,H,Normal,55,50,40,55,60,60,50,-,-,-,-,-,-,35,-,45,0,0,0
11828,RP,Dan Gilles,22,R,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Prankster,45,40,35,55,40,-,-,45,-,-,-,-,-,-,-,60,0,0,0
9338,RP,Reese Gillingham,27,L,1.5 Stars,1.5 Stars,N,N,L,N,N,N,Normal,50,25,30,50,55,-,50,-,-,-,-,-,-,-,-,60,0,0,0
12940,RP,SAM GLADDING,23,R,1.0 Stars,1.5 Stars,N,N,N,N,L,N,Unknown,50,30,45,50,-,55,-,-,-,-,-,-,-,-,-,25,0,0,0
12801,RP,Werner Glassey,20,R,0.5 Stars,1.5 Stars,L,L,N,H,N,N,Selfish,50,35,25,55,50,45,45,-,-,50,-,-,-,40,-,35,0,0,0
7440,RP,Ricardo Gobbi,33,R,2.0 Stars,2.0 Stars,L,N,N,N,L,N,Normal,50,45,40,50,50,-,-,-,60,-,-,-,-,-,-,50,0,0,0
12211,SP,Scott Goble,21,L,0.5 Stars,2.0 Stars,L,N,L,H,L,L,Unmotivated,50,45,45,60,55,-,60,-,-,55,-,-,-,-,-,65,0,0,0
11949,SP,Juan Godinez,21,R,0.5 Stars,0.5 Stars,N,N,N,L,N,N,Normal,50,25,40,60,45,-,-,-,50,-,-,-,-,-,-,40,0,0,0
10497,RP,Jose Gomez,24,R,2.0 Stars,2.0 Stars,N,N,L,N,L,L,Normal,55,35,45,60,-,50,-,55,-,-,-,-,-,-,-,50,0,0,0
14483,SP,Desidério Gondar,17,L,0.5 Stars,0.5 Stars,H,H,L,L,H,N,Unknown,40,30,40,45,45,-,45,45,-,-,-,-,-,-,-,55,0,0,0
12875,SP,Kenji Gondoh,20,R,0.5 Stars,0.5 Stars,N,N,L,L,N,N,Unknown,45,30,25,50,55,-,55,-,-,-,-,-,-,-,-,55,0,0,0
14040,SP,Danny Gonsalez,19,R,0.5 Stars,1.0 Stars,L,H,N,L,N,N,Unknown,45,45,35,45,-,-,45,50,-,-,-,-,-,-,-,50,0,0,0
12686,RP,Raul Gonzales,20,R,0.5 Stars,1.5 Stars,N,N,N,N,N,L,Normal,45,20,45,50,45,-,-,35,-,-,-,-,-,-,-,40,0,0,0
10470,SP,Alex Gonzalez,25,R,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,50,40,40,65,-,-,65,55,-,-,-,-,-,-,-,65,0,0,0
12081,SP,Angel Gonzalez,21,L,1.5 Stars,1.5 Stars,N,N,L,N,H,H,Normal,45,40,50,55,45,-,-,-,55,-,-,-,-,-,-,55,0,0,0
11163,RP,Dave Gonzalez,24,R,1.5 Stars,1.5 Stars,N,L,L,H,N,H,Normal,35,30,45,35,40,40,-,40,40,-,-,-,-,-,-,50,0,0,0
11081,RP,Ernesto Gonzalez,22,R,1.5 Stars,1.5 Stars,N,N,L,H,N,L,Normal,50,35,30,55,-,-,60,-,60,-,-,-,-,-,-,50,0,0,0
10939,RP,FRANCISCO GONZALEZ,25,L,1.5 Stars,1.5 Stars,N,N,L,N,L,N,Unmotivated,45,30,40,60,-,-,50,-,-,-,-,-,-,-,-,25,0,0,0
13118,RP,Ivan Gonzalez,19,R,0.5 Stars,0.5 Stars,N,L,N,H,N,N,Unknown,40,35,20,45,40,-,-,-,35,-,-,-,-,-,-,50,0,0,0
13580,SP,Jerry Gonzalez,20,L,0.5 Stars,0.5 Stars,H,H,N,N,N,N,Unknown,40,40,25,45,45,-,45,-,-,-,-,-,-,-,-,55,0,0,0
15012,SP,Manuel Gonzalez,20,L,0.5 Stars,1.5 Stars,L,L,N,H,N,N,Unknown,30,55,55,35,45,-,-,35,-,40,-,-,-,-,-,75,0,0,0
10725,SP,Raul Gonzalez,23,L,0.5 Stars,0.5 Stars,N,L,N,N,N,L,Normal,50,20,35,60,50,-,-,-,-,55,-,-,-,-,-,50,0,0,0
13587,SP,Willie Gonzalez,19,R,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,35,65,55,45,45,-,-,-,-,-,-,-,-,40,-,50,0,0,0
13439,SP,Willie Gonzalez,19,R,0.5 Stars,0.5 Stars,N,N,L,N,N,N,Unknown,30,35,40,40,40,-,-,-,30,-,-,-,-,-,-,30,0,0,0
9793,SP,JORDAN GORDIAN,27,R,2.5 Stars,2.5 Stars,N,N,N,N,N,H,Fan Fav,55,55,45,60,45,50,-,60,-,60,-,-,-,-,-,60,0,0,0
14379,SP,Canice Gordon,17,R,0.5 Stars,2.5 Stars,N,N,H,L,N,N,Unknown,50,65,50,50,60,60,-,-,60,-,-,-,-,-,-,55,0,0,0
13525,SP,Dobrica Gorkic,19,R,0.5 Stars,0.5 Stars,N,L,N,N,N,N,Unknown,35,45,45,45,40,-,35,-,-,-,-,-,-,-,-,45,0,0,0
14065,RP,Aurélio Gorman,19,R,1.0 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,50,45,30,55,-,-,55,-,-,-,-,50,-,-,-,45,0,0,0
14938,SP,John Goudie,17,R,0.5 Stars,1.0 Stars,N,N,N,N,L,N,Unknown,40,40,40,45,50,-,-,-,-,50,-,-,-,-,-,55,0,0,0
14965,SP,Lloyd Gould,18,R,0.5 Stars,2.0 Stars,N,N,L,N,L,N,Unknown,40,35,55,45,-,45,-,50,-,-,-,-,-,-,-,50,0,0,0
12185,SP,Ivan Govedarica,22,R,1.5 Stars,2.0 Stars,N,N,N,L,H,N,Normal,50,45,50,50,55,65,-,-,-,55,-,-,-,-,-,55,0,0,0
13859,SP,Quitério Goyoneche,17,R,0.5 Stars,1.0 Stars,N,H,N,N,H,H,Unknown,50,45,30,50,60,60,-,35,-,-,-,-,-,-,-,50,0,0,0
11979,RP,Svetozar Gracanin,22,R,1.5 Stars,1.5 Stars,N,H,L,N,N,L,Outspoken,45,30,45,50,35,-,-,-,45,-,-,-,-,-,-,50,0,0,0
10382,SP,ELIJAH GRANGER,24,L,0.5 Stars,0.5 Stars,N,N,L,N,N,N,Normal,45,25,30,45,45,45,-,50,45,-,-,-,-,45,-,35,0,0,0
12650,RP,Nelson Grant,20,L,1.0 Stars,1.5 Stars,N,L,N,N,H,H,Normal,45,40,45,45,45,-,35,-,-,-,-,-,-,-,-,45,0,0,0
14481,SP,Jared Grappone,16,R,0.5 Stars,2.5 Stars,N,N,N,L,N,N,Unknown,50,50,60,45,55,60,50,50,45,-,-,-,-,-,-,55,0,0,0
13402,SP,Adam Gray,19,R,0.5 Stars,2.0 Stars,N,N,N,L,N,N,Unknown,50,50,45,-,55,45,50,50,55,-,-,-,-,-,-,65,0,0,0
13319,SP,Alan Green,18,R,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,55,50,50,55,60,-,-,-,-,60,-,-,-,-,-,70,0,0,0
13544,SP,Alexander Green,20,L,0.5 Stars,0.5 Stars,N,N,H,N,H,N,Unknown,45,35,40,45,55,50,-,-,55,-,-,-,-,55,-,60,0,0,0
12068,SP,Lou Greenan,21,L,0.5 Stars,0.5 Stars,N,N,N,N,H,N,Normal,45,20,35,50,45,-,-,45,-,-,-,-,-,-,-,50,0,0,0
14948,RP,Vincent Grenfell,17,R,0.5 Stars,1.5 Stars,N,N,N,N,L,N,Unknown,40,35,50,40,-,-,-,40,-,45,-,-,-,-,-,40,0,0,0
15018,SP,Dan Griffin,19,R,0.5 Stars,2.0 Stars,N,N,H,L,H,N,Unknown,45,55,50,45,55,-,50,50,-,45,-,-,-,-,-,60,0,0,0
14986,SP,Elton Griffiths,17,R,0.5 Stars,2.5 Stars,N,N,N,N,H,N,Unknown,45,60,50,-,55,55,50,-,-,55,-,-,-,-,-,65,0,0,0
14476,SP,Trevor Griffiths,17,L,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,55,50,60,50,60,-,-,55,-,-,-,-,-,-,-,55,0,0,0
14022,SP,Borenko Grol,18,R,0.5 Stars,2.0 Stars,N,N,H,N,N,N,Unknown,45,45,55,45,50,-,-,50,-,-,-,-,-,-,-,60,0,0,0
12338,RP,ILIJA GROL,24,L,1.5 Stars,1.5 Stars,N,L,N,N,N,N,Normal,50,35,30,50,-,55,-,-,-,-,-,-,-,-,-,30,0,0,0
