ID,POS,Name,DOB,OVR,POT,Prone,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,SctAcc
16364,C,Sinclair Bakx,02/09/2002,1.0 Stars,2.0 Stars,Normal,50,45,40,55,50,40,20,Low
16495,C,Hendri Balderas,02/08/2003,1.0 Stars,2.0 Stars,Normal,30,45,35,40,50,55,35,Low
14151,RF,Roland Ballerini,02/16/1999,1.0 Stars,2.0 Stars,Durable,40,50,40,30,45,80,30,Low
11986,2B,Jose Barahona,12/08/1995,2.0 Stars,2.0 Stars,Durable,50,60,50,40,50,75,35,Low
11598,C,DAVID BARAJAS,08/28/1996,2.0 Stars,2.0 Stars,Normal,50,50,45,50,45,45,30,Avg
15415,CF,Ed Barajas,01/28/2001,1.0 Stars,2.0 Stars,Normal,50,55,45,45,40,55,65,Low
10352,C,Ramão Barbalho,07/16/1992,2.0 Stars,2.0 Stars,Durable,35,40,35,45,75,50,20,Avg
13323,SP,Horácio Barbas,10/07/1998,1.5 Stars,2.0 Stars,Normal,45,45,30,30,40,45,20,Avg
11855,3B,Stéphane Barbe,08/15/1992,2.0 Stars,2.0 Stars,Durable,55,55,45,45,50,55,35,Avg
7695,2B,Dan Barbier,09/17/1986,2.0 Stars,2.0 Stars,Normal,40,40,45,35,55,45,40,Low
15955,C,Juan Barbosa,04/17/2002,1.0 Stars,2.0 Stars,Normal,50,50,40,40,45,50,45,Low
13973,C,John Barracosa,06/23/1999,1.0 Stars,2.0 Stars,Normal,65,50,45,50,40,40,25,Avg
11264,2B,Hector Barragan,02/03/1995,2.0 Stars,2.0 Stars,Normal,50,55,50,45,35,60,60,Avg
16602,LF,Victor Barragan,11/30/2002,1.0 Stars,2.0 Stars,Normal,45,55,45,25,40,60,45,Low
14422,SS,Juan Barrientos,12/24/1995,2.0 Stars,2.0 Stars,Normal,50,40,50,50,45,30,45,Low
12870,2B,Johnny Bartlatt,04/25/1997,1.5 Stars,2.0 Stars,Normal,55,45,35,40,35,40,60,Low
11773,SS,SAM BASS,07/24/1996,1.5 Stars,2.0 Stars,Normal,40,45,55,50,40,50,70,Low
10955,C,BRYAN BATOMALAQUE,07/12/1995,2.0 Stars,2.0 Stars,Durable,45,50,40,50,50,55,25,Avg
10086,2B,Travis Bazzana,07/08/1992,2.0 Stars,2.0 Stars,Normal,45,45,50,45,45,40,45,Low
11769,C,DENNIS BEARMAN,05/09/1996,2.0 Stars,2.0 Stars,Normal,50,55,30,50,35,60,20,Avg
17663,SS,Chris Beasley,12/25/2005,1.0 Stars,2.0 Stars,Normal,45,50,45,40,45,55,40,Low
14444,RF,Tanner Beaudoin,09/22/2000,1.5 Stars,2.0 Stars,Normal,45,50,50,40,45,55,45,Avg
14695,LF,Jake Beauman,11/26/1999,1.0 Stars,2.0 Stars,Normal,50,50,40,45,40,50,35,Avg
10642,C,BILL BECK,11/23/1994,2.0 Stars,2.0 Stars,Durable,45,50,35,25,45,55,45,Low
14104,LF,Cecil Beckmann,03/06/1999,1.5 Stars,2.0 Stars,Normal,50,45,45,50,50,45,65,Avg
11967,3B,Breno Beja,03/11/1995,2.0 Stars,2.0 Stars,Normal,60,65,45,45,50,65,50,Low
11948,CF,Cain Bellett,02/05/1996,1.5 Stars,2.0 Stars,Normal,40,45,40,40,55,50,60,Avg
15350,C,Pamphile Bellini,04/22/2001,0.5 Stars,2.0 Stars,Normal,45,35,45,45,45,25,20,Avg
16157,CF,Daniel Benavides,07/21/2002,1.0 Stars,2.0 Stars,Normal,45,45,45,45,35,50,60,Low
11245,RF,Bryce Bence,12/22/1994,2.0 Stars,2.0 Stars,Normal,45,45,45,45,45,50,80,Avg
17381,CF,Eduardo Bendinelli,03/31/2004,1.0 Stars,2.0 Stars,Normal,50,50,35,50,45,55,35,Avg
12483,RF,Nicoli Benedettini,12/15/1996,2.0 Stars,2.0 Stars,Normal,50,55,65,40,45,65,70,Low
13469,RF,Frank Benitez,12/29/1997,1.5 Stars,2.0 Stars,Normal,35,50,40,30,45,80,35,Avg
11200,CF,Luis Benitez,10/25/1995,2.0 Stars,2.0 Stars,Durable,45,45,45,60,45,50,70,Avg
15417,C,Tommy Benitez,12/29/2000,1.0 Stars,2.0 Stars,Normal,50,45,40,60,40,30,20,Low
16730,3B,Tony Benitez,03/27/2003,1.0 Stars,2.0 Stars,Normal,60,55,45,35,40,50,35,Avg
9142,LF,J.P. BENNETT,05/10/1987,2.0 Stars,2.0 Stars,Durable,40,45,50,40,55,45,60,Avg
15413,2B,Antão Berge,05/06/2001,1.0 Stars,2.0 Stars,Normal,50,55,50,45,50,60,55,Low
10280,C,Alberto Bernal,07/07/1992,2.0 Stars,2.0 Stars,Normal,45,45,40,35,40,45,25,Avg
14197,3B,Omar Bernal,05/25/1998,1.5 Stars,2.0 Stars,Normal,45,40,40,50,45,40,40,Low
14276,SS,Jeff Bernard,08/16/1999,1.5 Stars,2.0 Stars,Durable,45,50,45,30,40,60,45,Avg
16339,RF,Olivier Bernard,12/30/2002,1.0 Stars,2.0 Stars,Normal,45,50,45,50,50,50,30,Low
13873,C,Mat Bester,01/30/2000,1.0 Stars,2.0 Stars,Normal,50,45,45,55,45,45,35,Avg
14255,2B,Hector Betrutti,06/19/1998,1.5 Stars,2.0 Stars,Normal,50,50,45,45,35,50,50,Avg
17743,CF,Bill Bicking,05/11/2005,1.0 Stars,2.0 Stars,Normal,50,50,55,50,50,50,45,Low
12176,3B,Mike Bigalow,12/06/1995,2.0 Stars,2.0 Stars,Fragile,45,45,65,55,40,45,55,Avg
13984,1B,Kareem bin Akil,10/10/1998,2.0 Stars,2.0 Stars,Durable,55,45,50,50,30,35,55,Low
16316,C,Wafeeq bin Ala',09/30/2003,0.5 Stars,2.0 Stars,Normal,60,50,35,45,50,45,30,Low
13412,LF,Tawfiq bin Aliyy,05/30/1994,1.5 Stars,2.0 Stars,Normal,30,45,50,30,50,60,35,Avg
13293,1B,Azeem bin Atif,09/25/1994,1.5 Stars,2.0 Stars,Normal,45,50,35,35,40,50,20,Low
15067,CF,Moukib bin Aza,10/21/2001,1.0 Stars,2.0 Stars,Normal,55,60,50,45,35,60,40,Low
11508,3B,NAIF NA'IL BIN BASSAM,05/07/1995,2.0 Stars,2.0 Stars,Normal,55,55,55,50,45,50,50,Avg
17223,C,Amin bin Esam,10/06/2003,0.5 Stars,2.0 Stars,Normal,45,40,40,50,50,30,40,Low
12532,2B,Saleem bin Fakhir,06/16/1993,2.0 Stars,2.0 Stars,Normal,25,45,45,30,45,60,35,Avg
14359,RF,Houd bin Fath,01/23/1999,1.5 Stars,2.0 Stars,Normal,55,50,45,50,35,45,60,Low
17694,RF,Lufti bin Hakeem,02/24/2004,1.0 Stars,2.0 Stars,Normal,45,45,40,45,40,55,30,Avg
16184,C,Bahir bin Hanbal,04/07/2002,1.0 Stars,2.0 Stars,Normal,45,45,40,45,40,40,20,Low
12096,3B,Husayn bin Isam,05/19/1996,1.5 Stars,2.0 Stars,Normal,40,45,45,40,50,50,35,Avg
15309,LF,Qaraja bin Jawad,03/12/2001,1.5 Stars,2.0 Stars,Normal,45,50,35,25,45,65,40,Avg
16794,C,Nail bin Kadar,05/07/2003,0.5 Stars,2.0 Stars,Normal,45,45,45,50,45,50,30,Low
14122,DH,Hudhayfah bin Kareem,02/10/1999,1.5 Stars,2.0 Stars,Normal,55,50,50,45,50,50,40,Low
12156,C,Makin bin Ma'mun,02/01/1995,2.0 Stars,2.0 Stars,Fragile,50,50,50,45,55,45,40,Low
14209,3B,Nuh bin Mohammed,08/16/1999,1.0 Stars,2.0 Stars,Normal,55,55,45,25,45,55,45,Low
15138,LF,Thabit bin Moosa,09/06/2000,1.5 Stars,2.0 Stars,Normal,45,50,55,50,45,65,55,Avg
15541,LF,Nawaf bin Mu'adh,04/01/2001,1.0 Stars,2.0 Stars,Normal,50,55,40,30,35,55,30,Avg
17518,2B,Nasim bin Mubarak,07/09/2004,1.0 Stars,2.0 Stars,Durable,55,55,45,40,55,55,40,Avg
14069,SS,Muneer bin Muhanned,11/21/1998,1.5 Stars,2.0 Stars,Normal,40,40,45,55,35,40,40,Avg
16726,3B,Riyad bin Muhsin,03/20/2003,1.0 Stars,2.0 Stars,Normal,45,55,55,35,50,70,40,Low
12517,3B,Abdul-Hafiz bin Nabih,03/04/1995,1.5 Stars,2.0 Stars,Normal,40,45,45,30,55,55,50,Low
15656,C,Lahab bin Nadeem,03/07/1999,1.5 Stars,2.0 Stars,Durable,50,50,45,50,50,50,30,Avg
15588,RF,Murtadhy bin Naim,07/22/1998,1.5 Stars,2.0 Stars,Normal,55,45,45,65,50,25,50,Avg
11958,2B,Jabbar bin Nazeem,09/01/1995,1.5 Stars,2.0 Stars,Normal,60,70,50,25,45,80,65,Low
14110,2B,Nabi Ulmalhamah bin Nazim,07/29/1999,1.5 Stars,2.0 Stars,Normal,40,45,45,55,45,50,65,Low
13664,LF,Kasib bin Nu'man,06/25/1998,1.5 Stars,2.0 Stars,Normal,45,50,50,45,35,55,55,Avg
12973,C,MUHSIN BIN SADAQAT,12/24/1993,2.0 Stars,2.0 Stars,Normal,45,45,50,55,45,50,35,Avg
17569,1B,Omran bin Sajid,09/29/2000,1.5 Stars,2.0 Stars,Normal,65,65,45,35,50,55,25,Low
15344,CF,Nuri bin Saleem,11/21/2000,1.5 Stars,2.0 Stars,Normal,50,50,50,55,45,50,75,Avg
15385,2B,Utbah bin Sayyid,02/02/2001,1.0 Stars,2.0 Stars,Normal,55,55,40,40,45,50,55,Low
12525,2B,Ommar bin Tariq,10/15/1993,2.0 Stars,2.0 Stars,Normal,45,50,40,30,45,60,60,Avg
14093,LF,Hashim bin Thaqib,10/13/1998,1.5 Stars,2.0 Stars,Normal,50,50,45,45,40,50,70,Low
12977,2B,JAWAD BIN UMAYR,07/06/1995,2.0 Stars,2.0 Stars,Normal,65,55,35,40,40,45,60,Avg
12488,1B,Abdul-Latif bin Yaman,01/28/1997,1.5 Stars,2.0 Stars,Durable,45,50,50,45,40,55,50,Low
17790,CF,Sameer bin Yoonus,12/05/2004,1.0 Stars,2.0 Stars,Normal,40,45,45,40,65,50,40,Avg
14878,CF,Shafiq bin Zuhair,06/27/2000,1.5 Stars,2.0 Stars,Normal,50,50,50,55,35,50,55,Avg
12926,SS,COLIN BIRD,02/13/1993,2.0 Stars,2.0 Stars,Normal,45,50,55,45,45,55,35,Avg
11230,LF,Jason Birkbeck,10/23/1995,1.5 Stars,2.0 Stars,Normal,55,50,45,50,40,50,30,Low
13070,LF,Jayden Black,01/02/1999,1.5 Stars,2.0 Stars,Normal,55,60,45,45,40,60,25,Avg
11625,3B,PHIL BLACKSTEN,03/12/1997,1.5 Stars,2.0 Stars,Normal,50,45,45,40,40,45,35,Avg
11933,1B,Alex Blanco,10/03/1995,2.0 Stars,2.0 Stars,Normal,50,50,50,45,55,55,60,Avg
14852,C,Richard Blanco,01/20/1999,1.5 Stars,2.0 Stars,Normal,45,45,40,45,45,45,25,Low
12470,CF,Manny Blandon,06/01/1996,1.5 Stars,2.0 Stars,Normal,55,65,50,25,50,70,45,Low
15464,3B,Milorad Blasevic,02/16/2001,1.0 Stars,2.0 Stars,Normal,55,45,45,55,55,25,35,Low
15182,2B,Thierry Blot,04/13/2001,1.0 Stars,2.0 Stars,Normal,50,45,50,45,40,45,55,Low
14208,2B,Jay Bob,10/07/1999,1.0 Stars,2.0 Stars,Normal,45,45,35,40,35,50,40,Low
15488,C,Ivico Bogdanovic,10/23/2001,1.0 Stars,2.0 Stars,Normal,45,40,40,45,45,35,20,Avg
16558,RF,Slobodan Bogdanovic,02/04/2003,1.0 Stars,2.0 Stars,Normal,45,50,35,30,45,55,30,Low
13025,C,Nenad Bogicevic,11/03/1998,1.5 Stars,2.0 Stars,Durable,50,40,55,65,45,30,35,Avg
11589,C,Srdjan Bogicevic,05/09/1996,2.0 Stars,2.0 Stars,Normal,55,45,55,65,55,30,30,Avg
10604,CF,JAYLEN BOGUE,01/26/1995,2.0 Stars,2.0 Stars,Normal,55,55,45,50,30,55,50,Low
16092,C,Bruno Bologni,04/16/2002,1.0 Stars,2.0 Stars,Normal,45,45,40,40,45,50,25,Avg
15262,C,Ashley Bond,02/20/2001,1.0 Stars,2.0 Stars,Normal,60,50,40,35,30,45,35,Low
12922,RF,CURT BOOTH,04/13/1993,2.0 Stars,2.0 Stars,Durable,45,45,45,50,35,45,60,Avg
17336,SS,Joe Booth,11/13/2003,1.0 Stars,2.0 Stars,Normal,50,50,50,55,40,50,40,Avg
12930,C,HAROLD BORRAS,12/02/1996,2.0 Stars,2.0 Stars,Fragile,40,45,45,45,30,55,45,Avg
12428,2B,JUAN BORREGO,06/06/1997,1.5 Stars,2.0 Stars,Normal,50,50,50,25,35,55,65,Low
15931,CF,Pio Borromeo,02/21/2002,1.0 Stars,2.0 Stars,Normal,55,55,65,40,35,55,60,Avg
12771,3B,René Bouquet,11/20/1997,1.5 Stars,2.0 Stars,Durable,60,55,40,50,45,55,30,Low
17568,SS,Roy Bourke,02/26/2001,1.5 Stars,2.0 Stars,Normal,60,55,50,35,45,55,45,Low
13186,RF,HERMAN BOUT,05/06/1997,2.0 Stars,2.0 Stars,Normal,45,45,40,50,40,45,65,Low
12979,2B,Thomas Bouvet,03/04/1997,1.5 Stars,2.0 Stars,Durable,55,55,40,45,45,50,45,Low
13267,RF,Russ Bowness,05/19/1997,2.0 Stars,2.0 Stars,Normal,55,50,65,45,45,50,65,Avg
12737,1B,Wendell Boxsell,11/05/1997,1.5 Stars,2.0 Stars,Normal,45,50,35,35,40,55,35,Avg
15687,LF,Whitney Braine,08/26/2003,1.0 Stars,2.0 Stars,Normal,50,45,45,45,50,40,30,Low
17304,CF,Yannick Brandt,04/24/2004,1.0 Stars,2.0 Stars,Normal,55,55,35,45,40,50,25,Avg
13881,CF,Jimmy Bray,03/10/2000,1.5 Stars,2.0 Stars,Normal,50,45,45,40,40,45,65,Avg
16464,RF,Sean Brecher,09/08/2003,1.0 Stars,2.0 Stars,Normal,60,45,45,45,55,25,25,Low
14984,LF,Luc Briatore,10/19/2000,1.0 Stars,2.0 Stars,Normal,50,50,45,40,35,45,50,Low
15960,LF,Mick Brigatti,11/30/2001,1.0 Stars,2.0 Stars,Normal,45,50,40,30,45,55,65,Avg
16340,C,Maurice Broadley,12/21/2003,1.0 Stars,2.0 Stars,Normal,45,50,45,40,45,55,25,Low
11720,3B,ALFREDO BRODER,06/20/1993,2.0 Stars,2.0 Stars,Normal,50,50,50,55,50,50,30,Avg
14158,3B,Nigel Brooks,10/23/1998,1.5 Stars,2.0 Stars,Normal,70,55,55,30,75,45,30,Avg
15009,CF,Elton Brophy,10/10/1997,1.5 Stars,2.0 Stars,Durable,45,45,45,40,40,45,55,Avg
10631,SS,GARREK BROWN,06/06/1995,1.5 Stars,2.0 Stars,Normal,40,45,55,25,40,50,50,Low
15174,3B,Peter Brown,07/26/2000,1.0 Stars,2.0 Stars,Normal,45,45,45,50,45,45,35,Avg
13832,2B,Gerold Bruins,07/10/1995,1.5 Stars,2.0 Stars,Normal,60,55,45,30,45,50,35,Low
15468,2B,Roelof Bryan,08/25/2001,1.0 Stars,2.0 Stars,Normal,50,50,45,25,50,50,50,Low
16097,1B,Ian Buanoroti,05/05/2002,1.5 Stars,2.0 Stars,Normal,55,45,45,60,45,35,70,Avg
16608,C,Joel Bucio,12/23/2002,0.5 Stars,2.0 Stars,Normal,45,45,45,40,50,45,25,Avg
11794,RF,CLIVE BUFTON,05/03/1996,1.5 Stars,2.0 Stars,Normal,65,50,35,55,30,45,55,Low
10698,3B,Christos Bull,11/22/1994,2.0 Stars,2.0 Stars,Normal,50,50,45,55,45,50,20,Avg
10331,2B,Cain Bullock,04/06/1992,2.0 Stars,2.0 Stars,Wrecked,35,45,35,50,45,50,20,Avg
17434,CF,Les Burford,09/18/2004,1.0 Stars,2.0 Stars,Durable,45,45,45,55,55,45,40,Low
12080,2B,Rafael Burgess,03/19/1996,2.0 Stars,2.0 Stars,Normal,50,50,45,45,40,55,50,Avg
15208,LF,Jose Burgos,10/14/2000,1.0 Stars,2.0 Stars,Normal,45,50,45,40,45,50,40,Low
10876,RF,Steve Burkhart,08/09/1993,2.0 Stars,2.0 Stars,Normal,60,50,50,45,50,45,50,Avg
14440,CF,Jim Burkholder,02/23/2001,1.0 Stars,2.0 Stars,Normal,50,50,45,40,30,45,45,Avg
14991,RF,Dermot Burt,01/23/1997,2.0 Stars,2.0 Stars,Normal,55,55,40,50,45,55,30,Avg
12047,3B,Emil Bussink,03/10/1996,2.0 Stars,2.0 Stars,Normal,50,50,45,55,40,50,60,Low
17496,RF,Dermot Byrne,05/30/2004,1.0 Stars,2.0 Stars,Normal,45,50,45,50,50,55,40,Avg
12902,1B,Frazer Byrne,04/12/1998,2.0 Stars,2.0 Stars,Normal,50,50,45,50,40,50,70,Low
9282,CF,Damian Bywaters,01/20/1990,2.0 Stars,2.0 Stars,Durable,45,45,55,50,60,40,40,Low
13150,SP,Braz Cafu,07/14/1997,1.5 Stars,2.0 Stars,Fragile,45,45,30,25,35,40,25,Avg
16305,RF,Bill Cagnon,06/25/2003,1.0 Stars,2.0 Stars,Normal,50,50,45,45,45,45,50,Low
12389,C,RUSSELL CALDWELL,03/03/1997,1.5 Stars,2.0 Stars,Normal,45,45,45,45,40,45,20,Low
13089,2B,Brian Calvano,08/11/1998,1.0 Stars,2.0 Stars,Normal,50,50,45,30,40,45,55,Avg
16098,CF,Alexander Calvert,09/23/2002,1.0 Stars,2.0 Stars,Normal,45,50,40,40,40,50,30,Low
17303,SS,Jon Campa,05/15/2004,1.0 Stars,2.0 Stars,Normal,55,60,45,35,40,65,40,Avg
16598,3B,Juan Campos,02/28/2003,1.0 Stars,2.0 Stars,Normal,60,55,40,35,35,50,35,Low
14611,SS,Dino Canalo,10/18/1999,1.5 Stars,2.0 Stars,Normal,60,60,40,45,50,55,65,Avg
15636,3B,Gianpiero Canio,01/03/1998,1.5 Stars,2.0 Stars,Normal,50,55,65,45,45,55,60,Low
17247,C,Amedeo Capellari,04/30/2004,1.0 Stars,2.0 Stars,Normal,45,55,50,45,35,75,35,Low
7474,LF,Gabriele Capriati,12/15/1984,2.0 Stars,2.0 Stars,Normal,40,45,50,50,60,50,55,Avg
14256,3B,Georgio Carafa,06/16/1999,1.0 Stars,2.0 Stars,Normal,45,45,40,45,45,45,60,Low
11260,3B,Joaquin Carballo,04/10/1995,2.0 Stars,2.0 Stars,Durable,50,50,45,45,40,50,55,Avg
11234,CF,Anastagio Carboni,01/24/1995,2.0 Stars,2.0 Stars,Normal,50,45,60,50,50,40,75,Avg
14594,2B,Roberto Carlos,06/27/2000,1.5 Stars,2.0 Stars,Normal,65,55,55,40,45,50,60,Avg
17274,RF,Juan Carmona,03/11/2004,1.0 Stars,2.0 Stars,Normal,50,50,45,35,45,50,45,Low
12112,C,Jonathan Carnini,02/28/1996,2.0 Stars,2.0 Stars,Normal,45,45,45,50,45,50,35,Low
15786,RF,Benito Carpaccio,01/10/1999,1.5 Stars,2.0 Stars,Normal,50,65,45,45,40,80,40,Avg
14562,CF,Rocco Carracci,07/25/2001,1.5 Stars,2.0 Stars,Normal,65,55,45,45,50,50,60,Avg
13017,RF,Omar Carreon,07/04/1998,1.5 Stars,2.0 Stars,Normal,50,45,50,65,45,35,45,Avg
10791,3B,Marcos Carrera,11/28/1991,2.0 Stars,2.0 Stars,Normal,45,40,45,40,45,40,45,Avg
15869,CF,Dennis Carrier,07/31/2003,1.0 Stars,2.0 Stars,Normal,55,50,45,45,40,45,35,Avg
14082,SP,Len Carrier,01/03/1999,1.5 Stars,2.0 Stars,Normal,45,45,35,25,40,45,25,Avg
16626,LF,Tadanori Cartaxeiro,03/28/2003,1.0 Stars,2.0 Stars,Normal,65,65,55,35,45,55,30,Low
9603,C,JAMIE CARTER,07/16/1991,2.0 Stars,2.0 Stars,Iron Man,40,45,30,50,50,55,25,Low
13268,CF,Nate Carter,12/18/1993,2.0 Stars,2.0 Stars,Normal,50,55,60,45,40,55,60,Avg
14707,LF,Lucas Casale,09/02/1999,1.5 Stars,2.0 Stars,Durable,55,50,45,45,50,50,50,Avg
13799,LF,Jonah Casey,02/07/1994,2.0 Stars,2.0 Stars,Durable,55,50,45,50,50,45,55,Avg
14996,C,Jonathan Cashdollar,07/30/2000,1.0 Stars,2.0 Stars,Normal,40,40,45,50,55,45,25,Low
17219,2B,Alfredo Castellano,12/17/2003,1.0 Stars,2.0 Stars,Durable,50,50,35,40,45,50,35,Avg
10524,2B,Jose Castellanos,09/03/1991,2.0 Stars,2.0 Stars,Durable,50,50,45,40,45,50,45,Low
16148,C,Ismael Castro,06/30/2002,1.0 Stars,2.0 Stars,Normal,35,35,45,35,55,40,20,Low
11505,SP,DAVE CAVAZOS,07/05/1995,2.0 Stars,2.0 Stars,Normal,50,45,40,30,50,45,25,Avg
15359,LF,Luis Cavazos,02/16/2001,1.0 Stars,2.0 Stars,Normal,50,50,45,45,35,50,35,Low
14354,2B,Ichiro Cazal,12/19/1998,1.5 Stars,2.0 Stars,Normal,45,40,50,45,40,40,70,Low
14591,CF,Inês Centeio,11/03/2000,1.5 Stars,2.0 Stars,Normal,45,55,55,50,40,65,55,Low
16839,C,Mario Chagoya,06/07/2003,1.0 Stars,2.0 Stars,Normal,50,45,45,55,50,40,25,Avg
12404,LF,CARLOS CHAIDEZ,05/03/1997,1.5 Stars,2.0 Stars,Normal,45,45,50,50,40,45,40,Avg
10046,SS,NICK CHANDLER,12/20/1987,2.0 Stars,2.0 Stars,Normal,40,35,45,30,45,35,50,Avg
13745,RF,Danny Chavez,04/24/1998,1.5 Stars,2.0 Stars,Normal,50,50,40,35,50,50,45,Avg
13610,1B,Jose Chavez,12/07/1997,1.5 Stars,2.0 Stars,Normal,45,50,50,45,35,55,30,Low
11910,2B,Christos Cheadle,01/25/1996,2.0 Stars,2.0 Stars,Normal,55,50,40,30,40,50,60,Avg
17808,RF,Ling-kung Chen,03/14/2005,1.0 Stars,2.0 Stars,Durable,40,45,45,60,45,45,55,Low
12417,3B,JUSTIN CHERRY,07/23/1997,1.5 Stars,2.0 Stars,Normal,50,55,50,45,40,65,40,Low
14003,2B,Tomehiro Chianca,03/22/1998,1.5 Stars,2.0 Stars,Normal,45,50,50,35,45,55,70,Avg
12672,LF,Claude Chieregati,01/03/1996,1.5 Stars,2.0 Stars,Durable,45,50,40,25,65,65,30,Low
11736,RF,Yves Chiron,11/10/1996,1.5 Stars,2.0 Stars,Normal,60,60,55,30,40,55,35,Low
16743,2B,Yong-gyu Choi,05/01/2003,1.0 Stars,2.0 Stars,Normal,45,50,35,30,55,60,35,Low
17712,C,Hae-chan Choo,03/22/2001,1.5 Stars,2.0 Stars,Normal,45,50,55,45,40,60,45,Low
10907,C,BILL CHURCH,07/13/1994,1.5 Stars,2.0 Stars,Durable,45,45,35,40,50,50,25,Avg
11862,SS,Blaise Cibelli,10/28/1994,1.5 Stars,2.0 Stars,Normal,30,45,50,45,50,50,50,Low
17157,SS,Pio Ciocchi,10/08/2004,1.0 Stars,2.0 Stars,Normal,45,50,45,50,45,50,55,Low
14308,C,Vito Ciottone,04/15/1999,1.5 Stars,2.0 Stars,Normal,40,45,40,35,45,55,40,Low
15988,C,Ognjeslav Ckrebic,01/25/2002,1.0 Stars,2.0 Stars,Normal,55,65,35,40,40,70,25,Low
11766,1B,Steve Clabo,02/07/1997,2.0 Stars,2.0 Stars,Normal,50,50,55,55,45,50,40,Avg
15005,C,Arthur Clark,01/30/2001,1.0 Stars,2.0 Stars,Normal,45,50,35,45,45,60,20,Low
13796,C,GERALD CLARKE,08/21/1994,2.0 Stars,2.0 Stars,Normal,45,50,35,45,40,50,25,Low
9532,C,MIKE CLAY,08/04/1991,2.0 Stars,2.0 Stars,Iron Man,40,40,30,30,45,40,25,Avg
10927,CF,CHRIS CLOSSEY,09/09/1994,2.0 Stars,2.0 Stars,Normal,45,45,40,40,55,50,55,Low
14235,C,Ron Clough,08/14/1999,1.5 Stars,2.0 Stars,Normal,45,45,45,55,45,40,30,Avg
15010,CF,Ernst Coady,12/20/2000,1.0 Stars,2.0 Stars,Normal,45,50,45,40,45,50,40,Avg
7676,RF,Jayne Cobb,05/08/1986,2.0 Stars,2.0 Stars,Normal,35,35,35,55,50,35,55,Low
13732,2B,Lorenzo Cocciarella,11/06/1998,1.5 Stars,2.0 Stars,Normal,45,45,45,45,45,45,70,Avg
12039,2B,Rob Coenen,06/25/1996,2.0 Stars,2.0 Stars,Normal,55,50,45,50,45,45,55,Low
10601,CF,BILL COLE,10/19/1994,2.0 Stars,2.0 Stars,Normal,50,50,50,40,50,45,45,Low
11909,1B,William Coles,10/19/1995,2.0 Stars,2.0 Stars,Normal,55,50,55,50,40,45,40,Low
12642,2B,Alexis Collado,09/28/1996,1.5 Stars,2.0 Stars,Normal,45,50,45,30,30,50,55,Avg
14203,2B,Bernard Collins,02/23/1999,1.5 Stars,2.0 Stars,Durable,50,60,50,35,45,80,50,Low
16561,C,André Combe,01/30/2004,0.5 Stars,2.0 Stars,Durable,50,65,40,40,45,80,25,Low
10484,SS,Al Connel,01/20/1993,2.0 Stars,2.0 Stars,Fragile,50,50,55,50,35,50,55,Avg
17156,SS,Andy Constable,03/18/2005,1.0 Stars,2.0 Stars,Normal,45,45,45,45,55,50,50,Low
13334,C,Alejandro Contreras,04/24/1998,1.0 Stars,2.0 Stars,Normal,55,45,45,65,45,35,40,Avg
16559,C,Gabriel Contreras,07/16/2004,1.0 Stars,2.0 Stars,Normal,45,55,45,40,50,70,25,Low
10869,LF,Jorge Contreras,04/04/1993,2.0 Stars,2.0 Stars,Normal,45,50,40,55,50,50,30,Low
17352,3B,Luis Contreras,12/23/2003,1.0 Stars,2.0 Stars,Normal,55,50,50,45,55,45,60,Low
10359,1B,Justin Cooke,03/12/1994,2.0 Stars,2.0 Stars,Normal,50,55,50,40,50,55,50,Avg
16904,1B,Mark Coons,02/27/1992,2.0 Stars,2.0 Stars,Durable,50,40,45,60,55,25,20,Low
10963,SS,NICK COOPER,05/10/1996,1.0 Stars,2.0 Stars,Normal,55,50,45,40,50,50,50,Avg
16813,3B,Herman Coort,08/13/2003,1.0 Stars,2.0 Stars,Normal,50,55,45,45,40,55,25,Low
11027,C,ROSS COPELAND,08/22/1995,2.0 Stars,2.0 Stars,Normal,40,45,40,50,45,50,50,Avg
12946,SP,KEN CORBIN,10/29/1994,2.0 Stars,2.0 Stars,Normal,50,45,35,25,40,45,30,Avg
15613,SS,Sisto Cordova,08/28/1997,1.5 Stars,2.0 Stars,Normal,40,45,45,45,45,45,50,Avg
17185,1B,Robby Coreas,09/21/2003,1.0 Stars,2.0 Stars,Normal,60,55,40,35,45,50,35,Avg
13594,2B,Mario Cornejo,04/03/1998,1.5 Stars,2.0 Stars,Normal,40,45,45,55,40,55,45,Avg
13551,3B,Ethan Cornell,06/13/1998,1.5 Stars,2.0 Stars,Normal,45,45,45,55,50,45,75,Low
13155,LF,Joe Cornell,03/02/1998,2.0 Stars,2.0 Stars,Normal,55,55,40,40,40,55,65,Avg
17708,2B,Stephano Corradini,02/15/2004,1.0 Stars,2.0 Stars,Normal,45,45,50,40,40,45,55,Low
16132,3B,David Corral,07/11/2001,1.0 Stars,2.0 Stars,Normal,40,40,45,45,45,40,45,Avg
10819,C,Lance Corti,10/27/1993,2.0 Stars,2.0 Stars,Durable,40,45,35,40,40,45,20,Low
14550,2B,Jorge Cortinez,07/07/2001,1.0 Stars,2.0 Stars,Normal,50,50,45,55,45,45,40,Low
14891,C,Odílio Corvite,08/25/2000,1.0 Stars,2.0 Stars,Durable,45,45,40,50,40,50,30,Low
